experiment_name,dataset_name,question_id,region,year,specialty,exam_part,question_number,provider,model,run_index,prompt_version,selected_letter,selected_option_text,correct_letter,correct_option_text,letter_correct,text_correct,strict_correct,lenient_correct,letter_text_conflict,parse_status,parse_method,api_status_code,latency_ms,prompt_tokens,completion_tokens,total_tokens,created_at
expC_2f_bm_control,expC_2f_bm_control,b27,Illes Balears,2022,aparato-digestivo,caso-2,27,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,12081,1254,2372,3626,2026-08-05T02:25:02+00:00
expC_2f_bm_control,expC_2f_bm_control,b27,Illes Balears,2022,aparato-digestivo,caso-2,27,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,El reflujo no erosivo se asocia a exposiciones normales de ácido en el esófago sin lesiones de la mucosa esofágica.,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,0,0,0,0,0,ok,json_string,200,80076,1256,4186,5442,2026-08-05T02:26:08+00:00
expC_2f_bm_control,expC_2f_bm_control,b28,Illes Balears,2022,aparato-digestivo,caso-2,28,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,1,1,1,1,0,ok,json_string,200,3289,1346,450,1796,2026-08-05T02:24:55+00:00
expC_2f_bm_control,expC_2f_bm_control,b28,Illes Balears,2022,aparato-digestivo,caso-2,28,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,1,1,1,1,0,ok,json_string,200,620,1233,64,1297,2026-08-05T02:24:55+00:00
expC_2f_bm_control,expC_2f_bm_control,b28,Illes Balears,2022,aparato-digestivo,caso-2,28,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,1,1,1,1,0,ok,regex_primary,200,13275,1270,2657,3927,2026-08-05T02:25:06+00:00
expC_2f_bm_control,expC_2f_bm_control,b28,Illes Balears,2022,aparato-digestivo,caso-2,28,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,1,1,1,1,0,ok,json_string,200,15628,1272,780,2052,2026-08-05T02:25:08+00:00
expC_2f_bm_control,expC_2f_bm_control,b29,Illes Balears,2022,aparato-digestivo,caso-2,29,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",1,1,1,1,0,ok,json_string,200,3495,1326,592,1918,2026-08-05T02:24:58+00:00
expC_2f_bm_control,expC_2f_bm_control,b29,Illes Balears,2022,aparato-digestivo,caso-2,29,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,"Supone una o más lesiones de la mucosa, con confluencia y afectación de más del 75 % de la circunferencia esofágica.",c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",0,0,0,0,0,ok,json_string,200,854,1213,68,1281,2026-08-05T02:24:55+00:00
expC_2f_bm_control,expC_2f_bm_control,b29,Illes Balears,2022,aparato-digestivo,caso-2,29,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",1,1,1,1,0,ok,json_string,200,17695,1255,1794,3049,2026-08-05T02:25:12+00:00
expC_2f_bm_control,expC_2f_bm_control,b29,Illes Balears,2022,aparato-digestivo,caso-2,29,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",1,1,1,1,0,ok,json_string,200,15743,1257,708,1965,2026-08-05T02:25:10+00:00
expC_2f_bm_control,expC_2f_bm_control,b30,Illes Balears,2022,aparato-digestivo,caso-2,30,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Impedancia intraluminal multicanal asociada a pH-metría.,c,Impedancia intraluminal multicanal asociada a pH-metría.,1,1,1,1,0,ok,json_string,200,4346,1265,696,1961,2026-08-05T02:25:00+00:00
expC_2f_bm_control,expC_2f_bm_control,b30,Illes Balears,2022,aparato-digestivo,caso-2,30,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Impedancia intraluminal multicanal asociada a pH-metría.,c,Impedancia intraluminal multicanal asociada a pH-metría.,1,1,1,1,0,ok,json_string,200,774,1152,53,1205,2026-08-05T02:25:00+00:00
expC_2f_bm_control,expC_2f_bm_control,b30,Illes Balears,2022,aparato-digestivo,caso-2,30,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Impedancia intraluminal multicanal asociada a pH-metría.,c,Impedancia intraluminal multicanal asociada a pH-metría.,1,1,1,1,0,ok,json_string,200,19198,1188,1966,3154,2026-08-05T02:25:17+00:00
expC_2f_bm_control,expC_2f_bm_control,b30,Illes Balears,2022,aparato-digestivo,caso-2,30,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Impedancia intraluminal multicanal asociada a pH-metría.,c,Impedancia intraluminal multicanal asociada a pH-metría.,1,1,1,1,0,ok,json_string,200,17982,1190,847,2037,2026-08-05T02:25:15+00:00
expC_2f_bm_control,expC_2f_bm_control,b31,Illes Balears,2022,aparato-digestivo,caso-2,31,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,1,1,1,1,0,ok,json_string,200,5014,1315,658,1973,2026-08-05T02:25:05+00:00
expC_2f_bm_control,expC_2f_bm_control,b31,Illes Balears,2022,aparato-digestivo,caso-2,31,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,1,1,1,1,0,ok,json_string,200,983,1202,56,1258,2026-08-05T02:25:03+00:00
expC_2f_bm_control,expC_2f_bm_control,b31,Illes Balears,2022,aparato-digestivo,caso-2,31,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,1,1,1,1,0,ok,json_string,200,76581,1241,2404,3645,2026-08-05T02:26:17+00:00
expC_2f_bm_control,expC_2f_bm_control,b31,Illes Balears,2022,aparato-digestivo,caso-2,31,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,1,1,1,1,0,ok,json_string,200,26741,1243,1348,2591,2026-08-05T02:25:27+00:00
expC_2f_bm_control,expC_2f_bm_control,b32,Illes Balears,2022,aparato-digestivo,caso-2,32,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,Edad superior a 50 años sin diferencia de sexo y raza.,d,Edad superior a 50 años sin diferencia de sexo y raza.,1,1,1,1,0,ok,json_string,200,3764,1249,456,1705,2026-08-05T02:25:06+00:00
expC_2f_bm_control,expC_2f_bm_control,b32,Illes Balears,2022,aparato-digestivo,caso-2,32,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,Edad superior a 50 años sin diferencia de sexo y raza.,d,Edad superior a 50 años sin diferencia de sexo y raza.,1,1,1,1,0,ok,json_string,200,646,1136,50,1186,2026-08-05T02:25:05+00:00
expC_2f_bm_control,expC_2f_bm_control,b32,Illes Balears,2022,aparato-digestivo,caso-2,32,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,Edad superior a 50 años sin diferencia de sexo y raza.,d,Edad superior a 50 años sin diferencia de sexo y raza.,1,1,1,1,0,ok,json_string,200,7700,1170,1746,2916,2026-08-05T02:25:12+00:00
expC_2f_bm_control,expC_2f_bm_control,b32,Illes Balears,2022,aparato-digestivo,caso-2,32,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,Edad superior a 50 años sin diferencia de sexo y raza.,d,Edad superior a 50 años sin diferencia de sexo y raza.,1,1,1,1,0,ok,json_string,200,14317,1172,727,1899,2026-08-05T02:25:17+00:00
expC_2f_bm_control,expC_2f_bm_control,b33,Illes Balears,2022,aparato-digestivo,caso-2,33,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,1,1,1,1,0,ok,json_string,200,3331,1333,455,1788,2026-08-05T02:25:09+00:00
expC_2f_bm_control,expC_2f_bm_control,b33,Illes Balears,2022,aparato-digestivo,caso-2,33,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,1,1,1,1,0,ok,json_string,200,1082,1220,60,1280,2026-08-05T02:25:09+00:00
expC_2f_bm_control,expC_2f_bm_control,b33,Illes Balears,2022,aparato-digestivo,caso-2,33,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,1,1,1,1,0,ok,json_string,200,17343,1254,3071,4325,2026-08-05T02:25:24+00:00
expC_2f_bm_control,expC_2f_bm_control,b33,Illes Balears,2022,aparato-digestivo,caso-2,33,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,1,1,1,1,0,ok,json_string,200,24750,1256,1217,2473,2026-08-05T02:25:31+00:00
expC_2f_bm_control,expC_2f_bm_control,b35,Illes Balears,2022,aparato-digestivo,caso-2,35,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,La longitud del esófago.,b,La longitud del esófago.,1,1,1,1,0,ok,regex_primary,200,4367,1252,562,1814,2026-08-05T02:25:13+00:00
expC_2f_bm_control,expC_2f_bm_control,b35,Illes Balears,2022,aparato-digestivo,caso-2,35,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,La longitud del esófago.,b,La longitud del esófago.,1,1,1,1,0,ok,json_string,200,684,1139,43,1182,2026-08-05T02:25:12+00:00
expC_2f_bm_control,expC_2f_bm_control,b35,Illes Balears,2022,aparato-digestivo,caso-2,35,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,El hiato diafragmático.,b,La longitud del esófago.,0,0,0,0,0,ok,json_string,200,11689,1174,2067,3241,2026-08-05T02:25:22+00:00
expC_2f_bm_control,expC_2f_bm_control,b35,Illes Balears,2022,aparato-digestivo,caso-2,35,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La longitud del esófago.,b,La longitud del esófago.,1,1,1,1,0,ok,json_string,200,96411,1176,5230,6406,2026-08-05T02:26:46+00:00
expC_2f_bm_control,expC_2f_bm_control,b36,Illes Balears,2022,aparato-digestivo,caso-2,36,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,1,1,1,1,0,ok,json_string,200,3571,1290,516,1806,2026-08-05T02:25:16+00:00
expC_2f_bm_control,expC_2f_bm_control,b36,Illes Balears,2022,aparato-digestivo,caso-2,36,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,1,1,1,1,0,ok,json_string,200,706,1177,73,1250,2026-08-05T02:25:14+00:00
expC_2f_bm_control,expC_2f_bm_control,b36,Illes Balears,2022,aparato-digestivo,caso-2,36,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,1,1,1,1,0,ok,json_string,200,28572,1215,2758,3973,2026-08-05T02:25:41+00:00
expC_2f_bm_control,expC_2f_bm_control,b36,Illes Balears,2022,aparato-digestivo,caso-2,36,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,1,1,1,1,0,ok,json_string,200,18863,1217,993,2210,2026-08-05T02:25:31+00:00
expC_2f_bm_control,expC_2f_bm_control,b37,Illes Balears,2022,aparato-digestivo,caso-2,37,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,1,1,1,1,0,ok,json_string,200,3383,1297,479,1776,2026-08-05T02:25:17+00:00
expC_2f_bm_control,expC_2f_bm_control,b37,Illes Balears,2022,aparato-digestivo,caso-2,37,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,1,1,1,1,0,ok,json_string,200,840,1184,57,1241,2026-08-05T02:25:18+00:00
expC_2f_bm_control,expC_2f_bm_control,b37,Illes Balears,2022,aparato-digestivo,caso-2,37,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,1,1,1,1,0,ok,json_string,200,21068,1216,2313,3529,2026-08-05T02:25:37+00:00
expC_2f_bm_control,expC_2f_bm_control,b37,Illes Balears,2022,aparato-digestivo,caso-2,37,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,1,1,1,1,0,ok,json_string,200,20917,1218,1094,2312,2026-08-05T02:25:36+00:00
expC_2f_bm_control,expC_2f_bm_control,b38,Illes Balears,2022,aparato-digestivo,caso-2,38,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,1,1,1,1,0,ok,json_string,200,3287,1338,477,1815,2026-08-05T02:25:21+00:00
expC_2f_bm_control,expC_2f_bm_control,b38,Illes Balears,2022,aparato-digestivo,caso-2,38,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,1,1,1,1,0,ok,json_string,200,699,1225,65,1290,2026-08-05T02:25:20+00:00
expC_2f_bm_control,expC_2f_bm_control,b38,Illes Balears,2022,aparato-digestivo,caso-2,38,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,1,1,1,1,0,ok,json_string,200,8542,1261,2089,3350,2026-08-05T02:25:27+00:00
expC_2f_bm_control,expC_2f_bm_control,b38,Illes Balears,2022,aparato-digestivo,caso-2,38,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,1,1,1,1,0,ok,json_string,200,15095,1263,776,2039,2026-08-05T02:25:32+00:00
expC_2f_bm_control,expC_2f_bm_control,b39,Illes Balears,2022,aparato-digestivo,caso-2,39,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,1,1,1,1,0,ok,json_string,200,4538,1351,641,1992,2026-08-05T02:25:24+00:00
expC_2f_bm_control,expC_2f_bm_control,b39,Illes Balears,2022,aparato-digestivo,caso-2,39,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,1,1,1,1,0,ok,json_string,200,824,1238,70,1308,2026-08-05T02:25:24+00:00
expC_2f_bm_control,expC_2f_bm_control,b39,Illes Balears,2022,aparato-digestivo,caso-2,39,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,1,1,1,1,0,ok,json_string,200,13558,1269,2226,3495,2026-08-05T02:25:36+00:00
expC_2f_bm_control,expC_2f_bm_control,b39,Illes Balears,2022,aparato-digestivo,caso-2,39,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,1,1,1,1,0,ok,json_string,200,32222,1271,1708,2979,2026-08-05T02:25:53+00:00
expC_2f_bm_control,expC_2f_bm_control,b42,Illes Balears,2022,aparato-digestivo,caso-2,42,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,1,1,1,1,0,ok,json_string,200,5789,1348,791,2139,2026-08-05T02:25:30+00:00
expC_2f_bm_control,expC_2f_bm_control,b42,Illes Balears,2022,aparato-digestivo,caso-2,42,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,1,1,1,1,0,ok,json_string,200,736,1235,62,1297,2026-08-05T02:25:27+00:00
expC_2f_bm_control,expC_2f_bm_control,b42,Illes Balears,2022,aparato-digestivo,caso-2,42,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,1,1,1,1,0,ok,json_string,200,20008,1280,2041,3321,2026-08-05T02:25:47+00:00
expC_2f_bm_control,expC_2f_bm_control,b42,Illes Balears,2022,aparato-digestivo,caso-2,42,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,1,1,1,1,0,ok,json_string,200,29872,1282,1547,2829,2026-08-05T02:25:54+00:00
expC_2f_bm_control,expC_2f_bm_control,b43,Illes Balears,2022,aparato-digestivo,caso-2,43,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,Una vez hecha la ablación por RFA no necesita ningún seguimiento endoscópico por la recurrencia baja de displasia.,d,Una vez hecha la ablación por RFA no necesita ningún seguimiento endoscópico por la recurrencia baja de displasia.,1,1,1,1,0,ok,json_string,200,3387,1335,461,1796,2026-08-05T02:25:31+00:00
expC_2f_bm_control,expC_2f_bm_control,b43,Illes Balears,2022,aparato-digestivo,caso-2,43,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,Una vez hecha la ablación por RFA no necesita ningún seguimiento endoscópico por la recurrencia baja de displasia.,d,Una vez hecha la ablación por RFA no necesita ningún seguimiento endoscópico por la recurrencia baja de displasia.,1,1,1,1,0,ok,json_string,200,937,1222,63,1285,2026-08-05T02:25:32+00:00
expC_2f_bm_control,expC_2f_bm_control,b43,Illes Balears,2022,aparato-digestivo,caso-2,43,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,Una vez hecha la ablación por RFA no necesita ningún seguimiento endoscópico por la recurrencia baja de displasia.,d,Una vez hecha la ablación por RFA no necesita ningún seguimiento endoscópico por la recurrencia baja de displasia.,1,1,1,1,0,ok,json_string,200,59185,1260,2148,3408,2026-08-05T02:26:30+00:00
expC_2f_bm_control,expC_2f_bm_control,b43,Illes Balears,2022,aparato-digestivo,caso-2,43,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,Una vez hecha la ablación por RFA no necesita ningún seguimiento endoscópico por la recurrencia baja de displasia.,d,Una vez hecha la ablación por RFA no necesita ningún seguimiento endoscópico por la recurrencia baja de displasia.,1,1,1,1,0,ok,json_string,200,12553,1262,637,1899,2026-08-05T02:25:43+00:00
expC_2f_bm_control,expC_2f_bm_control,b44,Illes Balears,2022,aparato-digestivo,caso-2,44,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,Raza caucásica.,d,Raza caucásica.,1,1,1,1,0,ok,regex_primary,200,9144,1248,1269,2517,2026-08-05T02:25:40+00:00
expC_2f_bm_control,expC_2f_bm_control,b44,Illes Balears,2022,aparato-digestivo,caso-2,44,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,Raza caucásica.,d,Raza caucásica.,1,1,1,1,0,ok,json_string,200,585,1135,43,1178,2026-08-05T02:25:36+00:00
expC_2f_bm_control,expC_2f_bm_control,b44,Illes Balears,2022,aparato-digestivo,caso-2,44,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Displasia de riesgo alto en la presentación inicial.,d,Raza caucásica.,0,0,0,0,0,ok,json_string,200,96649,1169,2900,4069,2026-08-05T02:27:09+00:00
expC_2f_bm_control,expC_2f_bm_control,b44,Illes Balears,2022,aparato-digestivo,caso-2,44,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,Raza caucásica.,d,Raza caucásica.,1,1,1,1,0,ok,json_string,200,37928,1171,2010,3181,2026-08-05T02:26:10+00:00
expC_2f_bm_control,expC_2f_bm_control,b45,Illes Balears,2022,aparato-digestivo,caso-2,45,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,La incidencia de adenocarcinoma de esófago está disminuyendo gracias a los avances diagnósticos.,d,La incidencia de adenocarcinoma de esófago está disminuyendo gracias a los avances diagnósticos.,1,1,1,1,0,ok,json_string,200,3819,1318,523,1841,2026-08-05T02:25:40+00:00
expC_2f_bm_control,expC_2f_bm_control,b45,Illes Balears,2022,aparato-digestivo,caso-2,45,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,La incidencia de adenocarcinoma de esófago está disminuyendo gracias a los avances diagnósticos.,d,La incidencia de adenocarcinoma de esófago está disminuyendo gracias a los avances diagnósticos.,1,1,1,1,0,ok,json_string,200,877,1205,54,1259,2026-08-05T02:25:38+00:00
expC_2f_bm_control,expC_2f_bm_control,b45,Illes Balears,2022,aparato-digestivo,caso-2,45,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,La incidencia de adenocarcinoma de esófago está disminuyendo gracias a los avances diagnósticos.,d,La incidencia de adenocarcinoma de esófago está disminuyendo gracias a los avances diagnósticos.,1,1,1,1,0,ok,regex_primary,200,18178,1261,2094,3355,2026-08-05T02:25:55+00:00
expC_2f_bm_control,expC_2f_bm_control,b45,Illes Balears,2022,aparato-digestivo,caso-2,45,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,La incidencia de adenocarcinoma de esófago está disminuyendo gracias a los avances diagnósticos.,d,La incidencia de adenocarcinoma de esófago está disminuyendo gracias a los avances diagnósticos.,1,1,1,1,0,ok,json_string,200,15071,1263,714,1977,2026-08-05T02:25:51+00:00
expC_2f_bm_control,expC_2f_bm_control,b46,Illes Balears,2022,aparato-digestivo,caso-2,46,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Crioterapia.,b,Crioterapia.,1,1,1,1,0,ok,json_string,200,4260,1234,536,1770,2026-08-05T02:25:42+00:00
expC_2f_bm_control,expC_2f_bm_control,b46,Illes Balears,2022,aparato-digestivo,caso-2,46,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Terapia fotodinámica.,b,Crioterapia.,0,0,0,0,0,ok,json_string,200,584,1121,42,1163,2026-08-05T02:25:42+00:00
expC_2f_bm_control,expC_2f_bm_control,b46,Illes Balears,2022,aparato-digestivo,caso-2,46,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Crioterapia.,b,Crioterapia.,1,1,1,1,0,ok,json_string,200,16256,1157,1946,3103,2026-08-05T02:25:57+00:00
expC_2f_bm_control,expC_2f_bm_control,b46,Illes Balears,2022,aparato-digestivo,caso-2,46,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Terapia fotodinámica.,b,Crioterapia.,0,0,0,0,0,ok,json_string,200,16623,1159,841,2000,2026-08-05T02:25:56+00:00
