experiment_name,dataset_name,question_id,region,year,specialty,exam_part,question_number,provider,model,run_index,prompt_version,selected_letter,selected_option_text,correct_letter,correct_option_text,letter_correct,text_correct,strict_correct,lenient_correct,letter_text_conflict,parse_status,parse_method,api_status_code,latency_ms,prompt_tokens,completion_tokens,total_tokens,created_at
expC_2f_an_control,expC_2f_an_control,b25,Illes Balears,2022,aparato-digestivo,caso-2,25,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",1,1,1,1,0,ok,json_string,200,895,1217,85,1302,2026-08-05T02:38:02+00:00
expC_2f_an_control,expC_2f_an_control,b25,Illes Balears,2022,aparato-digestivo,caso-2,25,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",1,1,1,1,0,ok,json_string,200,11864,1255,1948,3203,2026-08-05T02:38:12+00:00
expC_2f_an_control,expC_2f_an_control,b25,Illes Balears,2022,aparato-digestivo,caso-2,25,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",1,1,1,1,0,ok,json_string,200,14718,1257,735,1992,2026-08-05T02:38:14+00:00
expC_2f_an_control,expC_2f_an_control,b26,Illes Balears,2022,aparato-digestivo,caso-2,26,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,3253,1304,421,1725,2026-08-05T02:38:04+00:00
expC_2f_an_control,expC_2f_an_control,b26,Illes Balears,2022,aparato-digestivo,caso-2,26,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,896,1191,59,1250,2026-08-05T02:38:03+00:00
expC_2f_an_control,expC_2f_an_control,b26,Illes Balears,2022,aparato-digestivo,caso-2,26,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,27687,1238,1825,3063,2026-08-05T02:38:29+00:00
expC_2f_an_control,expC_2f_an_control,b26,Illes Balears,2022,aparato-digestivo,caso-2,26,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,18088,1240,832,2072,2026-08-05T02:38:19+00:00
expC_2f_an_control,expC_2f_an_control,b27,Illes Balears,2022,aparato-digestivo,caso-2,27,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,5119,1320,851,2171,2026-08-05T02:38:07+00:00
expC_2f_an_control,expC_2f_an_control,b27,Illes Balears,2022,aparato-digestivo,caso-2,27,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,663,1207,59,1266,2026-08-05T02:38:05+00:00
expC_2f_an_control,expC_2f_an_control,b27,Illes Balears,2022,aparato-digestivo,caso-2,27,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,La enfermedad por reflujo gastroesofágico erosiva es más frecuente que la no erosiva y se clasifica según la clasificación de Los Ángeles.,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,0,0,0,0,0,ok,json_string,200,95340,1254,5961,7215,2026-08-05T02:39:38+00:00
expC_2f_an_control,expC_2f_an_control,b27,Illes Balears,2022,aparato-digestivo,caso-2,27,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,El reflujo no erosivo se asocia a exposiciones normales de ácido en el esófago sin lesiones de la mucosa esofágica.,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,0,0,0,0,0,ok,json_string,200,33198,1256,1632,2888,2026-08-05T02:38:35+00:00
expC_2f_an_control,expC_2f_an_control,b28,Illes Balears,2022,aparato-digestivo,caso-2,28,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,1,1,1,1,0,ok,json_string,200,3319,1346,450,1796,2026-08-05T02:38:08+00:00
expC_2f_an_control,expC_2f_an_control,b28,Illes Balears,2022,aparato-digestivo,caso-2,28,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,1,1,1,1,0,ok,json_string,200,792,1233,64,1297,2026-08-05T02:38:08+00:00
expC_2f_an_control,expC_2f_an_control,b28,Illes Balears,2022,aparato-digestivo,caso-2,28,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,1,1,1,1,0,ok,regex_primary,200,40941,1270,2249,3519,2026-08-05T02:38:47+00:00
expC_2f_an_control,expC_2f_an_control,b28,Illes Balears,2022,aparato-digestivo,caso-2,28,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,b,Existe una buena correlación entre la intensidad o la frecuencia de los síntomas de ERGE y la gravedad de las lesiones endoscópicas.,1,1,1,1,0,ok,json_string,200,19292,1272,872,2144,2026-08-05T02:38:25+00:00
expC_2f_an_control,expC_2f_an_control,b29,Illes Balears,2022,aparato-digestivo,caso-2,29,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",1,1,1,1,0,ok,json_string,200,3288,1326,512,1838,2026-08-05T02:38:10+00:00
expC_2f_an_control,expC_2f_an_control,b29,Illes Balears,2022,aparato-digestivo,caso-2,29,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,"Supone una o más lesiones de la mucosa, con confluencia y afectación de más del 75 % de la circunferencia esofágica.",c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",0,0,0,0,0,ok,json_string,200,909,1213,68,1281,2026-08-05T02:38:09+00:00
expC_2f_an_control,expC_2f_an_control,b29,Illes Balears,2022,aparato-digestivo,caso-2,29,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",1,1,1,1,0,ok,regex_primary,200,50673,1255,1420,2675,2026-08-05T02:38:58+00:00
expC_2f_an_control,expC_2f_an_control,b29,Illes Balears,2022,aparato-digestivo,caso-2,29,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",c,"Supone una o más lesiones de la mucosa, con confluencia y afectación menor del 75 % de la circunferencia del esófago.",1,1,1,1,0,ok,json_string,200,12053,1257,552,1809,2026-08-05T02:38:20+00:00
expC_2f_an_control,expC_2f_an_control,b30,Illes Balears,2022,aparato-digestivo,caso-2,30,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Impedancia intraluminal multicanal asociada a pH-metría.,c,Impedancia intraluminal multicanal asociada a pH-metría.,1,1,1,1,0,ok,json_string,200,4573,1265,671,1936,2026-08-05T02:38:12+00:00
expC_2f_an_control,expC_2f_an_control,b30,Illes Balears,2022,aparato-digestivo,caso-2,30,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Impedancia intraluminal multicanal asociada a pH-metría.,c,Impedancia intraluminal multicanal asociada a pH-metría.,1,1,1,1,0,ok,json_string,200,804,1152,53,1205,2026-08-05T02:38:11+00:00
expC_2f_an_control,expC_2f_an_control,b30,Illes Balears,2022,aparato-digestivo,caso-2,30,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Impedancia intraluminal multicanal asociada a pH-metría.,c,Impedancia intraluminal multicanal asociada a pH-metría.,1,1,1,1,0,ok,json_string,200,11888,1188,1990,3178,2026-08-05T02:38:21+00:00
expC_2f_an_control,expC_2f_an_control,b30,Illes Balears,2022,aparato-digestivo,caso-2,30,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Impedancia intraluminal multicanal asociada a pH-metría.,c,Impedancia intraluminal multicanal asociada a pH-metría.,1,1,1,1,0,ok,json_string,200,20462,1190,1012,2202,2026-08-05T02:38:29+00:00
expC_2f_an_control,expC_2f_an_control,b31,Illes Balears,2022,aparato-digestivo,caso-2,31,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,1,1,1,1,0,ok,json_string,200,4537,1315,658,1973,2026-08-05T02:38:16+00:00
expC_2f_an_control,expC_2f_an_control,b31,Illes Balears,2022,aparato-digestivo,caso-2,31,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,1,1,1,1,0,ok,json_string,200,568,1202,56,1258,2026-08-05T02:38:13+00:00
expC_2f_an_control,expC_2f_an_control,b31,Illes Balears,2022,aparato-digestivo,caso-2,31,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,1,1,1,1,0,ok,json_string,200,35888,1241,1918,3159,2026-08-05T02:38:48+00:00
expC_2f_an_control,expC_2f_an_control,b31,Illes Balears,2022,aparato-digestivo,caso-2,31,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,c,No interfiere su interpretación si hay alteraciones de la motilidad o histológicas del esófago.,1,1,1,1,0,ok,json_string,200,36075,1243,1610,2853,2026-08-05T02:38:47+00:00
expC_2f_an_control,expC_2f_an_control,b32,Illes Balears,2022,aparato-digestivo,caso-2,32,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,Edad superior a 50 años sin diferencia de sexo y raza.,d,Edad superior a 50 años sin diferencia de sexo y raza.,1,1,1,1,0,ok,json_string,200,3520,1249,462,1711,2026-08-05T02:38:17+00:00
expC_2f_an_control,expC_2f_an_control,b32,Illes Balears,2022,aparato-digestivo,caso-2,32,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,Edad superior a 50 años sin diferencia de sexo y raza.,d,Edad superior a 50 años sin diferencia de sexo y raza.,1,1,1,1,0,ok,json_string,200,628,1136,50,1186,2026-08-05T02:38:16+00:00
expC_2f_an_control,expC_2f_an_control,b32,Illes Balears,2022,aparato-digestivo,caso-2,32,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,Edad superior a 50 años sin diferencia de sexo y raza.,d,Edad superior a 50 años sin diferencia de sexo y raza.,1,1,1,1,0,ok,json_string,200,53060,1170,2690,3860,2026-08-05T02:39:08+00:00
expC_2f_an_control,expC_2f_an_control,b32,Illes Balears,2022,aparato-digestivo,caso-2,32,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,Edad superior a 50 años sin diferencia de sexo y raza.,d,Edad superior a 50 años sin diferencia de sexo y raza.,1,1,1,1,0,ok,json_string,200,17782,1172,907,2079,2026-08-05T02:38:31+00:00
expC_2f_an_control,expC_2f_an_control,b33,Illes Balears,2022,aparato-digestivo,caso-2,33,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,1,1,1,1,0,ok,json_string,200,3635,1333,455,1788,2026-08-05T02:38:20+00:00
expC_2f_an_control,expC_2f_an_control,b33,Illes Balears,2022,aparato-digestivo,caso-2,33,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,1,1,1,1,0,ok,json_string,200,683,1220,60,1280,2026-08-05T02:38:20+00:00
expC_2f_an_control,expC_2f_an_control,b33,Illes Balears,2022,aparato-digestivo,caso-2,33,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,1,1,1,1,0,ok,json_string,200,12710,1254,2656,3910,2026-08-05T02:38:32+00:00
expC_2f_an_control,expC_2f_an_control,b33,Illes Balears,2022,aparato-digestivo,caso-2,33,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,c,Siempre se aconseja biopsiar un esófago de Barrett en presencia de esofagitis por reflujo.,1,1,1,1,0,ok,json_string,200,30153,1256,1374,2630,2026-08-05T02:38:47+00:00
expC_2f_an_control,expC_2f_an_control,b34,Illes Balears,2022,aparato-digestivo,caso-2,34,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,Todas las respuestas anteriores son correctas.,d,Todas las respuestas anteriores son correctas.,1,1,1,1,0,ok,json_string,200,3320,1276,395,1671,2026-08-05T02:38:23+00:00
expC_2f_an_control,expC_2f_an_control,b34,Illes Balears,2022,aparato-digestivo,caso-2,34,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,Todas las respuestas anteriores son correctas.,d,Todas las respuestas anteriores son correctas.,1,1,1,1,0,ok,json_string,200,3221,1163,44,1207,2026-08-05T02:38:26+00:00
expC_2f_an_control,expC_2f_an_control,b34,Illes Balears,2022,aparato-digestivo,caso-2,34,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,Todas las respuestas anteriores son correctas.,d,Todas las respuestas anteriores son correctas.,1,1,1,1,0,ok,json_string,200,31690,1200,1711,2911,2026-08-05T02:38:52+00:00
expC_2f_an_control,expC_2f_an_control,b34,Illes Balears,2022,aparato-digestivo,caso-2,34,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,Todas las respuestas anteriores son correctas.,d,Todas las respuestas anteriores son correctas.,1,1,1,1,0,ok,json_string,200,12103,1202,582,1784,2026-08-05T02:38:33+00:00
expC_2f_an_control,expC_2f_an_control,b35,Illes Balears,2022,aparato-digestivo,caso-2,35,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,La longitud del esófago.,b,La longitud del esófago.,1,1,1,1,0,ok,json_string,200,4538,1252,592,1844,2026-08-05T02:38:29+00:00
expC_2f_an_control,expC_2f_an_control,b35,Illes Balears,2022,aparato-digestivo,caso-2,35,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,La longitud del esófago.,b,La longitud del esófago.,1,1,1,1,0,ok,json_string,200,523,1139,43,1182,2026-08-05T02:38:30+00:00
expC_2f_an_control,expC_2f_an_control,b35,Illes Balears,2022,aparato-digestivo,caso-2,35,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,La longitud del esófago.,b,La longitud del esófago.,1,1,1,1,0,ok,json_string,200,21826,1174,3985,5159,2026-08-05T02:38:51+00:00
expC_2f_an_control,expC_2f_an_control,b35,Illes Balears,2022,aparato-digestivo,caso-2,35,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La longitud del esófago.,b,La longitud del esófago.,1,1,1,1,0,ok,json_string,200,25882,1176,1265,2441,2026-08-05T02:38:52+00:00
expC_2f_an_control,expC_2f_an_control,b36,Illes Balears,2022,aparato-digestivo,caso-2,36,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,1,1,1,1,0,ok,json_string,200,4113,1290,516,1806,2026-08-05T02:38:33+00:00
expC_2f_an_control,expC_2f_an_control,b36,Illes Balears,2022,aparato-digestivo,caso-2,36,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,1,1,1,1,0,ok,json_string,200,1226,1177,73,1250,2026-08-05T02:38:33+00:00
expC_2f_an_control,expC_2f_an_control,b36,Illes Balears,2022,aparato-digestivo,caso-2,36,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,1,1,1,1,0,ok,json_string,200,18872,1215,2152,3367,2026-08-05T02:38:50+00:00
expC_2f_an_control,expC_2f_an_control,b36,Illes Balears,2022,aparato-digestivo,caso-2,36,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,b,Se deben hacer biopsias en botes separados de los cuatro cuadrantes cada 2 cm de esófago de Barrett o cada 1 cm si hay displasia severa previa.,1,1,1,1,0,ok,json_string,200,21674,1217,1135,2352,2026-08-05T02:38:51+00:00
expC_2f_an_control,expC_2f_an_control,b37,Illes Balears,2022,aparato-digestivo,caso-2,37,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,1,1,1,1,0,ok,json_string,200,3460,1297,479,1776,2026-08-05T02:38:36+00:00
expC_2f_an_control,expC_2f_an_control,b37,Illes Balears,2022,aparato-digestivo,caso-2,37,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,1,1,1,1,0,ok,json_string,200,759,1184,57,1241,2026-08-05T02:38:36+00:00
expC_2f_an_control,expC_2f_an_control,b37,Illes Balears,2022,aparato-digestivo,caso-2,37,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,1,1,1,1,0,ok,regex_primary,200,16852,1216,1902,3118,2026-08-05T02:38:50+00:00
expC_2f_an_control,expC_2f_an_control,b37,Illes Balears,2022,aparato-digestivo,caso-2,37,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,c,Ante el hallazgo de displasia indefinida se recomienda una revisión endoscópica en dos años.,1,1,1,1,0,ok,json_string,200,21959,1218,1065,2283,2026-08-05T02:38:55+00:00
expC_2f_an_control,expC_2f_an_control,b38,Illes Balears,2022,aparato-digestivo,caso-2,38,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,1,1,1,1,0,ok,json_string,200,3008,1338,477,1815,2026-08-05T02:38:39+00:00
expC_2f_an_control,expC_2f_an_control,b38,Illes Balears,2022,aparato-digestivo,caso-2,38,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,1,1,1,1,0,ok,json_string,200,873,1225,65,1290,2026-08-05T02:38:48+00:00
expC_2f_an_control,expC_2f_an_control,b38,Illes Balears,2022,aparato-digestivo,caso-2,38,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,1,1,1,1,0,ok,json_string,200,12975,1261,2306,3567,2026-08-05T02:38:52+00:00
expC_2f_an_control,expC_2f_an_control,b38,Illes Balears,2022,aparato-digestivo,caso-2,38,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,b,La cirugía antirreflujo se considera una opción más eficaz que el tratamiento médico con IBP para los pacientes con esófago de Barrett.,1,1,1,1,0,ok,json_string,200,22541,1263,1117,2380,2026-08-05T02:38:59+00:00
expC_2f_an_control,expC_2f_an_control,b39,Illes Balears,2022,aparato-digestivo,caso-2,39,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,1,1,1,1,0,ok,json_string,200,3736,1351,653,2004,2026-08-05T02:38:51+00:00
expC_2f_an_control,expC_2f_an_control,b39,Illes Balears,2022,aparato-digestivo,caso-2,39,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,1,1,1,1,0,ok,json_string,200,684,1238,70,1308,2026-08-05T02:38:49+00:00
expC_2f_an_control,expC_2f_an_control,b39,Illes Balears,2022,aparato-digestivo,caso-2,39,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,1,1,1,1,0,ok,json_string,200,18874,1269,2385,3654,2026-08-05T02:39:06+00:00
expC_2f_an_control,expC_2f_an_control,b39,Illes Balears,2022,aparato-digestivo,caso-2,39,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,b,La ablación por radiofrecuencia es coste-efectiva en todos los casos de esófago de Barrett de longitud larga (superior a 5 cm).,1,1,1,1,0,ok,json_string,200,27206,1271,1213,2484,2026-08-05T02:39:15+00:00
expC_2f_an_control,expC_2f_an_control,b42,Illes Balears,2022,aparato-digestivo,caso-2,42,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,1,1,1,1,0,ok,json_string,200,4620,1348,752,2100,2026-08-05T02:38:54+00:00
expC_2f_an_control,expC_2f_an_control,b42,Illes Balears,2022,aparato-digestivo,caso-2,42,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,1,1,1,1,0,ok,json_string,200,646,1235,62,1297,2026-08-05T02:38:51+00:00
expC_2f_an_control,expC_2f_an_control,b42,Illes Balears,2022,aparato-digestivo,caso-2,42,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,1,1,1,1,0,ok,json_string,200,10022,1280,2092,3372,2026-08-05T02:39:00+00:00
expC_2f_an_control,expC_2f_an_control,b42,Illes Balears,2022,aparato-digestivo,caso-2,42,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,b,Los factores pronósticos del tumor son favorables por lo que se debe discutir en un equipo multidisciplinar para decidir la actitud terapéutica.,1,1,1,1,0,ok,json_string,200,35522,1282,1672,2954,2026-08-05T02:39:26+00:00
