deterministic_rank,difficulty_rank_min,difficulty_rank_max,difficulty_tier_wrong_models,correct_models_B,difficulty_fraction,selection_status,cutoff_tie,tie_break_namespace,tie_break_sha256,primary_500_position,question_id,source_key,origin,replacement_id,replaces_question_id,candidate_id,region,year,specialty,exam_part,question_number,negated_stem,correct_letter,correct_option_text,question_text,option_a,option_b,option_c,option_d,content_sha256,raw_form_sha256,source_form_input_char_count,wrong_models_B,selected_letters_B,correct_models_A,gemini_selected_letter_B,gemini_strict_correct_B,gemini_strict_correct_A,glm_selected_letter_B,glm_strict_correct_B,glm_strict_correct_A,qwen_selected_letter_B,qwen_strict_correct_B,qwen_strict_correct_A,gemma_selected_letter_B,gemma_strict_correct_B,gemma_strict_correct_A
221,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,7fd5a3150736c6755942cc3b47a309f781af40db43d75e18eb79cf6a1f60e21a,248,b375,galicia|2019|reserva-especifica|101,retained318,,,,Galicia,2019,aparato-digestivo,reserva-especifica,375,False,c,Ninguna de las respuestas anteriores es correcta.,"En un paciente con colelitiasis y clínica de dolor abdominal en hipocondrio derecho, con fosfatasa alcalina de 350 mg/dl, GGT de 153 mg/dl, colédoco de 8 mm en ecografía abdominal, y sin datos de colangitis, ¿por cuál de las siguientes estrategias optaría de acuerdo con la guía de la Sociedad Europea de Endoscopia Digestiva (ESGE) de 2019?:",Realizar una CPRF.,Derivar para colecistectomía.,Ninguna de las respuestas anteriores es correcta.,Colecistostomia percutánea.,bb49161a02efe785723c0f01ba80c99f1ffebc6b86736ed7e12d143626a1e611,3bf8bd29e5bd7d7bf362a6c67633f5555c60283084d25e6893f70715ca853cfc,465,GLM 5.2,Gemini 3.6 Flash=c;GLM 5.2=b;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,b,0,1,c,1,1,c,1,1
222,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,815db1546878e5f98dd8430d2c856a9d4b70b832dc0f2c2e844101b1f89dfe7e,407,n089,castilla-y-leon|2019|main|144,new182,,,,Castilla y León,2019,aparato-digestivo,main,144,False,b,Ninguna de las respuestas anteriores es correcta.,Paciente varón de 40 años sin antecedentes de interés en el que se realiza gastroscopia por pirosis y sensación de distensión abdominal de 5 años de evolución. En ella se observan múltiples imágenes polipoideas en cuerpo distal y antro. De las siguientes cual es la actitud correcta.,Probablemente se traten de pólipos asociados a la toma de IBPs por lo que se debe suspender y tratar con procinéticos.,Ninguna de las respuestas anteriores es correcta.,Solo se debe biopsiar si alguno de ellos mide más de 10 mm.,Si son más de 10 pólipos se debe remitir al paciente para gastrectomía subtotal.,c0f2935ef7a049e3dc9bfcf4a7345878e75e4ed8357fe052173992dfe892b7a8,f310769d246f30d7509dbb1641c0700c6a62d417a4c5a1c45805483e1b36c621,589,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=a,4,b,1,1,b,1,1,b,1,1,a,0,1
223,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,84581f588d3fb57119f9d9132fe741458d4f95fcb46de1d9b1768e6099e8e208,355,n037,la-rioja|2024|main|77,new182,,,,La Rioja,2024,aparato-digestivo,main,77,False,d,Ninguna de las respuestas anteriores es correcta.,"En relación al síndrome de intestino corto, señale la respuesta CORRECTA:",Se toleran peor las resecciones de yeyuno que de íleon.,"La disfunción absortiva es grave, con alta probabilidad de necesidad de nutrición parenteral, si el remanente intestinal es menos de 150cm.",Los cálculos renales por oxalato cálcico son más frecuentes en pacientes con resección de íleon y colon.,Ninguna de las respuestas anteriores es correcta.,2ec6e9cde4cd7ecb288d1479eeb196d48df37df6fdcf592632a656452e05ddaa,b689296ab7bb3f2d3ecf0ecf19da4a1205cabe6bdc74768d6751b6821bc3da8f,420,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=c,3,d,1,1,d,1,1,d,1,1,c,0,0
224,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,854af23b2dc60079ecd783962473b5ff38dbf21021fa56f270fe1d621c919e15,198,b304,navarra|2022|teorico-practica|72,retained318,,,,Navarra,2022,aparato-digestivo,teorico-practica,304,False,b,Ninguna de las respuestas anteriores es correcta.,Varón de 85 años ingresado hace 12 horas por pancreatitis aguda biliar. El paciente está consciente y orientado. Tensión arterial: 120/70mmHg; Frecuencia cardiaca 100 lpm. Eupneico y afebril. En la exploración presenta dolor epigástrico a la palpación sin peritonismo. En los análisis presenta 18.000 leucocitos/mm3 (normal: 4000-11000/mm3) y Proteína C Reactiva de 100 mg/dL (normal: 0-10) y BUN de 20mg/dl. En la radiografía de tórax del ingreso presenta derrame pleural izquierdo. ¿Cuántos puntos presenta el paciente según la clasificación BISAP?:,4,Ninguna de las respuestas anteriores es correcta.,2,1,9a4de7ce1c8beaaa859200788bdfc6bc67acc518a17d3c2426ff9f09b469ebbc,80088630fd16b6a2fd93d902d10a0beac290edee6c12c09beb3c9b3139a7b63b,603,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=c,4,b,1,1,b,1,1,b,1,1,c,0,1
225,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,87d6d128308fa899384dba6bd1b87df9a945573d15432bb9fc4240ec94222013,305,b479,castilla-la-mancha|2017|main|88,retained318,,,,Castilla-La Mancha,2017,aparato-digestivo,main,479,True,c,Ninguna de las respuestas anteriores es correcta.,"En relación con la hepatitis alcohólica aguda, señale la errónea","Los pacientes suelen haber presentado un consumo excesivo de alcohol un mínimo de 6 meses, con un período de abstinencia inferior a 2 meses antes del diagnóstico de hepatitis alcohólica aguda.","Los hallazgos analíticos habituales ofrecen una Bilirrubina total > 3 mg/dl, AST/ALT > 1.5 y cifras de AST y ALT inferiores a 400 UI/ml.",Ninguna de las respuestas anteriores es correcta.,"Siempre en preciso descartar patología biliar, hepatitis virales, autoinmunes y E. Wilson mediante los test habituales diagnósticos.",eb405013f97b498f0f4be2c997fa7a3ff0ad78c54810e5e76fcdf2416600d143,472ee007942441961c58e2fbbaceaa0a8604132c2e3157cb04ea2857f832c557,573,GLM 5.2,Gemini 3.6 Flash=c;GLM 5.2=d;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,d,0,1,c,1,1,c,1,1
226,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,88341bfa7bfa96c2508071fec64a61b1fc93ac533455d08662ac89e74875da04,238,b363,region-de-murcia|2019|main|61,retained318,,,,Región de Murcia,2019,aparato-digestivo,main,363,False,d,Ninguna de las respuestas anteriores es correcta.,¿Cuál de las siguientes no es causa de íleo paralítico?:,Hipopotasemia.,Hiponatremia.,Hemorragia retroperitoneal.,Ninguna de las respuestas anteriores es correcta.,22cce999cb311b0f79aab54830b50ca45426ab8295113df23b79b484902518c0,adfb08325fa35e7345bd905b981065b206ddc6c7364bcbd2b13888f155652396,159,Qwen 3.6 35B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=b;Gemma 4 26B=d,4,d,1,1,d,1,1,b,0,1,d,1,1
227,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,888aff9878a25726a16769ff96bc99160b9133c63f2d3ece4227280a26b0bf74,73,b110,illes-balears|2022|caso-5|113,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-5,110,False,c,Ninguna de las respuestas anteriores es correcta.,"Varón de 32 años sin hábitos tóxicos ni alergias medicamentosas conocidas y sin antecedentes familiares de interés.

Como único antecedente patológico destaca una rectosigmoiditis ulcerosa diagnosticada dos años antes tras una historia de diarrea sanguinolenta intermitente y un tenesmo discreto. En ese momento se hizo una colonoscopia completa con biopsia que mostró una afectación del recto sigma hasta unos 15 cm del margen anal en forma de mucosa eritematosa friable con sangrado con el roce mínimo de predominante en el recto distal. Se descartaron procesos infecciosos intestinales. Las únicas
alteraciones analíticas reseñables en el momento del diagnóstico fueron que era positivo de P-ANCA y tenía una calprotectina fecal de 450 μg/g. Se pautó un tratamiento con enemas de mesalazina.

El paciente permaneció asintomático desde el diagnóstico siguiendo controles en consultas y con cumplimiento terapéutico. Contactó con su servicio de digestivo de referencia por presentar, en las dos semanas previas, un aumento del número de deposiciones con entre cuatro y seis deposiciones al día deshechas con resto hemático fresco en la mayoría de ellas, con imperiosidad, sin respetar descanso nocturno y con dolor abdominal previo a la deposición. No había afectación del estado general. El mes previo al inicio de la sintomatología digestiva inició una lumbalgia intermitente, en ocasiones
intensa, y se automedicó con ibuprofeno en comprimidos de 600 mg de forma puntual.

La exploración física fue normal y se solicitó una analítica completa en la cual destacaba HB: 12,5 gr/dl, VSG y PCR normales, calprotectina: 675 μg/g, FA: 270 UI/L, GGT: 65 UI/L, Bil. total: GOT y GPT normales, ferropenia discreta, resto de parámetros nutricionales normales.

En el caso presentado se hizo una colonoscopia completa que mostró una progresión a pancolitis ulcerosa, se asumió el diagnóstico de brote moderado severo y se controló de manera ambulatoria.

El paciente recibió un tratamiento con adalimumab para conseguir la remisión y se pautó como tratamiento de mantenimiento. Se le asoció, inicialmente, azatioprina que fue retirada por un episodio de pancreatitis leve.

Se descartó la CEP y se mantuvo en remisión clínica y biológica en los siguientes ocho meses en monoterapia con adalimumab a dosis habituales de 40 mg cada dos semanas. A partir de esa fecha, de forma progresiva, refiere un aumento del número de deposiciones pasando de una a cinco o seis, con sangrado con las heces en la mayoría de las deposiciones, cierto tenesmo y dolor cólico previo a la deposición. Refirió una afectación de su calidad de vida, pero no de su estado general. Se hizo un estudio de heces con coprocultivos negativos, Clostridium negativo y calprotectina de 540 μg/g. La
analítica de sangre, el hemograma, el VSG, la PCR y los parámetros nutricionales fueron normales. Se decidió hacer una rectosigmoidoscopia que evidenció mucosa con eritema intenso friable con alguna erosión aislada desde el recto que afectaba de forma difusa toda la mucosa valorada. Se tomaron muestras para biopsia para conocer el grado de actividad histológico y la presencia de citomegalovirus (CMV).

En el caso clínico comentado, la biopsia mostró índice de Rutter 3. La inmunohistoquímica para CMV fue negativa y la PCR para CMV positiva. Señale la afirmación correcta:",La disparidad de los resultados respecto a una infección por CMV obliga a repetir la toma de muestras y a hacer un nuevo estudio histológico y microbiológico.,Debe asumirse la reactivación de CMV y debe añadirse al tratamiento valganciclovir vía oral durante seis semanas.,Ninguna de las respuestas anteriores es correcta.,"Debe asumirse una infección crónica por CMV, no debe tratarse la infección pero debe suspenderse el tratamiento anti-TNF para evitar la reactivación.",34f28f02b34b62ff0b6348892e1e0f4d1522da7fa35afdcfa31bb0d6ce9a63fa,d33efac049ac27b695a576636ba1d9f8a59b43d8688dee6109c99935fcf5bb39,3804,GLM 5.2,Gemini 3.6 Flash=c;GLM 5.2=a;Qwen 3.6 35B=c;Gemma 4 26B=c,3,c,1,1,a,0,0,c,1,1,c,1,1
228,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,8e4297e6602a778a5969bd56a449c3ad89eab27b884863ab9dc57d527f01342c,175,b268,castilla-la-mancha|2017|main|51,retained318,,,,Castilla-La Mancha,2017,aparato-digestivo,main,268,False,c,Ninguna de las respuestas anteriores es correcta.,Uno de los siguientes Criterios del Síndrome de Lynch no se incluye en los Criterios de Ámsterdam II,"Tres o más individuos afectados de CCR o neoplasia relacionada (endometrio, intestino delgado, uréter o pelvis renal), uno de ellos familiar de primer grado de los otros dos.",Afectación de 2 generaciones consecutivas.,Ninguna de las respuestas anteriores es correcta.,Exclusión del diagnóstico de poliposis adenomatosa familiar.,10a43d7a78c925a4c7e773552be6a245a79f4cb2151cb7173949591b35c3f2a7,7e0768e00fe6793bf4016d54daa836d5a25379d30ef3468b5e3671c32af5b24d,425,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,3,c,1,1,c,1,1,c,1,1,d,0,0
229,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,8e99053bcff37c185fa36e8dd60450851789b0bfe1bd7a2f4c5fcd60d37353a0,169,b261,andalucia|2021|cuestionario-teorico|50,retained318,,,,Andalucía,2021,aparato-digestivo,cuestionario-teorico,261,True,c,Ninguna de las respuestas anteriores es correcta.,"El virus de la hepatitis B tiene varias mutaciones, la más importante es la mutación pre-C o pre-core, que es la más frecuente en nuestro medio. Indique lo que considere falso:","Es una variante mas agresiva, con peor pronóstico",Se caracteriza por no detectarse el Ag HBe,Ninguna de las respuestas anteriores es correcta.,La mutación mas frecuente es la sustitución de una única base,0f62611f2a10eb340caa649d3d7b4d5802abe4f9d36b2b5df93fc130ce26d43d,cbfb846f3898df584522162f6a4a791c86274c18eba3d1f6d40c8003e72fe16c,377,GLM 5.2,Gemini 3.6 Flash=c;GLM 5.2=a;Qwen 3.6 35B=c;Gemma 4 26B=c,4,c,1,1,a,0,1,c,1,1,c,1,1
230,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,8ee7f72e873b34fe1efbe7015eb52f566943b34e980760a28692c5884eac1462,347,n029,galicia|2022|main|37,new182,,,,Galicia,2022,aparato-digestivo,main,37,False,d,Ninguna de las respuestas anteriores es correcta.,"Llaman al busca de digestivo por una mujer de 33 años con enfermedad de Crohn fenotipo de Montreal A2L2B1 corticodependiente, en tratamiento actual con azatioprina, que acude a urgencias por dolor y bulto en región perianal, que se confirma a la exploración física. ¿Qué debemos indicarles?:","Retirar azatioprina, puesto que tiene una infección activa.",Antibioterapia con ciprofloxacino y metronidazol.,TC pélvico urgente.,Ninguna de las respuestas anteriores es correcta.,596f893502269cc9ea7fe832e39c6eac1b0c209fa7404ccbe7424b05519f34af,b44b6fdf8e97c5fb3f67c5cd159a0ec75c975d192f25fe01455f407539b53f13,467,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=b,4,d,1,1,d,1,1,d,1,1,b,0,1
231,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,8ee986c7519b484d657fe3b4980185f36c0444e9fc3f886f41d16c0354192102,265,b413,comunidad-de-madrid|2021|main|123,retained318,,,,Comunidad de Madrid,2021,aparato-digestivo,main,413,False,d,Ninguna de las respuestas anteriores es correcta.,En cuál de las siguientes circunstancias NO está indicado el tratamiento con rifaximina,Tratamiento de la encefalopatía hepática aguda,Prevención de la recurrencia de la encefalopatía,Prevención de la encefalopatía post-TIPS,Ninguna de las respuestas anteriores es correcta.,ad3704414654ae77c71b8690d811836c802b61dac167d9457c5eb9445fd03b6d,eeb5091ee40560b90cd3c775cb8c360373be89d75233a219edafc3ae553d2a4f,270,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=a,0,d,1,0,d,1,0,d,1,0,a,0,0
232,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,90b7130333b264960bc02950bf6199677b1f18ceeca0ff938d13b4e6830b1dff,426,n108,region-de-murcia|2019|main|59,new182,,,,Región de Murcia,2019,aparato-digestivo,main,59,False,c,Ninguna de las respuestas anteriores es correcta.,"Respecto al índice de Mayo, una mucosa con ausencia del patrón vascular y ulceraciones corresponde con:",Mayo 1.,Mayo 2.,Ninguna de las respuestas anteriores es correcta.,Mayo 4.,769ba04455b85d4a8559af08ff4e209347070950f172f8c764be099f7d485bf6,18975b8326e094d03defd8f98e65db535027cd970be4193b6cedcc07bfebad5b,173,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=b,3,c,1,1,c,1,1,c,1,1,b,0,0
233,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,914d741908ffeca8fcdd86f2b49a5804861788431f6cd8674c6b9a1ba30c8f9f,184,b281,region-de-murcia|2019|main|87,retained318,,,,Región de Murcia,2019,aparato-digestivo,main,281,True,d,Ninguna de las respuestas anteriores es correcta.,En el diagnóstico de una isquemia mesentérica aguda (IMA) es falso que:,"El dímero D >0,9 mg/L puede guiar el diagnóstico, aunque no es específico.","Ante un dolor abdominal grave sin una exploración reveladora, es obligado descartar una IMA en primera instancia.","La historia clínica ayuda a diferenciar entre los diferentes tipos de IMA (trombosis o embolia arterial, trombosis venosa o isquemia no oclusiva).",Ninguna de las respuestas anteriores es correcta.,b8a6a6eb0e21c460758b087a85dea79a88ca214ff6ed9d0fd55dd00c880057a6,4cf63949edcb37496959cb34e5243b788d2705a73f828a2d605c0a27b61ff3a6,453,Qwen 3.6 35B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=b;Gemma 4 26B=d,4,d,1,1,d,1,1,b,0,1,d,1,1
234,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,947ff79b0be5a3cf95b5e9ab9bf14c5eb8c644422b02fec0318c1fbcb6de3272,158,b240,andalucia|2022|cuestionario-practico|133,retained318,,,,Andalucía,2022,aparato-digestivo,cuestionario-practico,240,False,c,Ninguna de las respuestas anteriores es correcta.,"Una niña de 15 años de edad es remitida a su consulta por ictericia recurrente y episodios de colangitis. La paciente ha necesitado drenajes percutáneos en cuatro ocasiones durante los pasados 5 años. En la exploración física se observa ictericia escleral y hepatomegalia. Analíticamente tiene 4 mg/dl de bilirrubina. Se realiza una colangiografía por RNM, que demuestra dilataciones saculares de la vía biliar en ambos lóbulos.

¿Cuál es la actitud más adecuada?",Acido Ursodesoxicólico a dosis elevadas.,Hepatectomía de los segmentos afectos.,Ninguna de las respuestas anteriores es correcta.,CPRE con colangioscopia y drenaje biliar selectivo de las zonas afectas.,4e93c66bf7c0f517335ac23f6db74f7db6dc5eb8924059b4c847363760b2e162,48e235b5394fc0e9dfe3edfa5c513d954327312781aa9e69bd54c61812004a74,662,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,4,c,1,1,c,1,1,c,1,1,d,0,1
235,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,959d398d9930fb1d731e6572bdd28f03d725f48cd93907dd40ba1f6004f916c3,370,n052,galicia|2019|main|53,new182,,,,Galicia,2019,aparato-digestivo,main,53,False,d,Ninguna de las respuestas anteriores es correcta.,"Mujer de 36 años a la que, en una analítica rutinaria, se encuentra elevación de GGT y FA en sangre 5 veces por encima del valor normal. El resto del perfil bioquímico es normal. En el estudio inmunológico se detectan anticuerpos antimitocondriales (AMA) tipo M2 positivos. ¿Cuál es el tratamiento más adecuado?",Metilprednisolona.,Penicilamina.,No requiere tratamiento actualmente con esos valores.,Ninguna de las respuestas anteriores es correcta.,4b29106d34402ced96ebd9a850a799556ca69b25f9ff642179e261a6e65e0582,367cf723049731346130e0bfa0a56731e75cf5d09a5ed67f60d3d5edfb0eb121,444,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=c,4,d,1,1,d,1,1,d,1,1,c,0,1
236,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,965d47d52c47fb9358ff9074fdc93a234f515735872f3fdf1091e8c19ef94e17,209,r002,navarra|2022|teorico-practica|69,replacement22_2026-08-04,r002,b320,c2718,Navarra,2022,aparato-digestivo,teorico-practica,69,False,d,Ninguna de las respuestas anteriores es correcta.,"Según la clasificación de Todani, la dilatación de la porción intraduodenal del conducto colédoco o coledococele correspondería a un quiste tipo:",II,Ia,Ib,Ninguna de las respuestas anteriores es correcta.,05ddbfee8772c2e79d23c89633126a64a552b276e54898c8eddb8b0e1f8ef43c,17e0a1b0164e366724373478be00af3ae99604125768425c3ccb6c97145d1b04,200,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=c,4,d,1,1,d,1,1,d,1,1,c,0,1
237,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,9b0c1cb0553a811c3ad9aac8aa161122efc2e7a680632d3a418d6dcfef678b67,80,b121,illes-balears|2022|caso-6|124,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-6,121,False,c,Ninguna de las respuestas anteriores es correcta.,"Paciente de 62 años con los antecedentes siguientes:

No alergias.

Exfumador: tabaquismo activo desde la juventud hasta los 58 años.

Tosedor habitual.

Consumo diario de alcohol desde hace más de diez años. Consume dos cañas de cerveza, cuatro vasos de vino y dos carajillos al día. El fin de semana toma alguna cerveza más en fiestas y celebraciones y uno o dos gin-tonics.

Dice que no toma drogas.

Dice que no tiene antecedentes patológicos relevantes. No hace controles con su médico de cabecera. Nunca va al médico.
Enfermedad actual: consulta por distensión abdominal molesta, un aumento del perímetro abdominal progresivo de dos semanas de evolución y piernas hinchadas.

Exploración física: bien coloreado, subictericia conjuntival dudosa, arañas vasculares y telangiectasias en el tronco, eritema palmar e hipertrofia parotídea.

Cardiocirculatorio: pulsos rítmicos 90 lpm, soplo sistólico plurifocal, no ingurgitación yugular, edemas maleolares moderados.

Respiración: espiración un poco alargada, algún roncus diseminado.
Abdomen: muy distendido; indoloro a la presión o a la descompresión; sin defensa; matidez en flancos; la matidez cambia con los cambios posturales; signo de la ola; hepatomegalia de tres traveses, lisa e indolora; esplenomegalia dudosa, difícil de delimitar; pequeña protrusión umbilical; no reflujo hepatoyugular.

Radiografía del tórax: elevación de ambos hemidiafragmas.

Radiografía del abdomen: aumento difuso de la densidad, se aprecia perfil hepático y esplénico.

Electrocardiograma normal.

Analítica:
Leucocitos: 3.100/mm³ (3.000-10.000); Hto: 39 % (40-46); Hb: 12,1 g/dl (12-15); VCM: 105 fl (80-100); plaquetas: 105.000/mm³ (150.000-400.000); Quick: 59 % (> 70 %); INR: 1.4 (N 0.8-1.2); creatinina: 1.0 mg/dl; urea: 40 mg/dl; Na: 136 mEq/L; K: 4 mEq/L; urato: 7.9 (< 7); bilirrubina total: 1.9 mg/dl (< 1.3) GOT (ASAT): 105 UI/ml (< 40); GPT (ALAT): 50 UI/ml (< 40); GGT: 480 UI/ml (< 45); FA: 125 UI/ml (< 135); albúmina: 3,2 g/dl (> 3,5).

El resto de la analítica básica es normal.
Ecografía abdominal: líquido libre muy abundante, hígado de ecogenicidad aumentada difusamente, heterogéneo, difícil de ver por la ascitis. Forma hepática

irregular un poco abollonada, macronodular. Vena porta permeable, dilatada. Venas suprahepáticas permeables, no dilatadas. Vía biliar intrahepática y extrahepática normal. Vesícula con litiasis múltiple, no distendida y no edematosa. Bazo ligeramente aumentado de tamaño (15 cm de longitud máxima). El resto no tiene alteraciones. Páncreas no visto por interposición de aire.

Se hace una paracentesis (diagnóstica y evacuadora), y se obtienen 6.000 ml de ascitis.

Análisis del líquido ascítico:
- Glucosa: 120 mg/dl.
- Proteínas: 1,0 g/dl.
- Albúmina: 0,8 g/dl.
- LDH: 40 ui/ml.
- Hematíes: 100 /mm³.
- Leucocitos: 220 /mm³.

Calcule el GASA en este paciente. ¿Qué significa en este paciente el resultado del cálculo del GASA?",Que la ascitis no está causada por una enfermedad neoplásica.,Que la ascitis no está causada por hipertensión portal.,Ninguna de las respuestas anteriores es correcta.,Las respuestas a) y b) son correctas.,cddf4d773c596669bd73c081385a14ebbe4db436c1a1ac0b74e6a34e6896735b,d6f0d0d39fc95fd6c4ca4f08791ab51b297caefc0ac5db449fd937d1528bd153,3120,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,3,c,1,1,c,1,1,c,1,1,d,0,0
238,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,9ebd42014507cc26e8cd25794c24c1c47c69bf5b3cdce215015d3bdd95acc338,295,b464,region-de-murcia|2019|main|32,retained318,,,,Región de Murcia,2019,aparato-digestivo,main,464,True,d,Ninguna de las respuestas anteriores es correcta.,"En relación con las lesiones GI (gastrointestinales) en pacientes que toman AINE (antiinflamatorios no esteroideos), señale la opción FALSA:","La presencia de antecedentes de úlcera péptica gastroduodenal, complicada o no complicada, es factor de riesgo para el desarrollo de complicaciones GI en pacientes que toman AINE.",No se recomienda el uso de antagonistas H2 para la prevención de las complicaciones GI de los AINE.,"El uso de IBP asociado a un AINE no selectivo es una estrategia válida para la prevención de las complicaciones GI altas de los AINE, en pacientes de riesgo.",Ninguna de las respuestas anteriores es correcta.,839696599ec104cfc31138e4ab4fc456817d18cc218ea114c120f01a39d91707,c589a02e284399c4aff8db49c40a6582c3139f533f266d173dca88df958c9207,624,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=b,4,d,1,1,d,1,1,d,1,1,b,0,1
239,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,9ecca5fb85eed694e6128d65236da43293e7d0c9ce4eec7014066eb9f480dea2,133,b200,la-rioja|2021|reserva|109,retained318,,,,La Rioja,2021,aparato-digestivo,reserva,200,False,c,Ninguna de las respuestas anteriores es correcta.,El tratamiento indicado en la Enfermedad de Caroli limitada a un solo lóbulo es:,Ácido Ursodesoxicólico.,Trasplante Hepático.,Ninguna de las respuestas anteriores es correcta.,Litotricia extracorpórea.,68876b38ac9a83ea1e7ff2c77cff08a66ccca578af6f86d4b3cd08419d81d5b7,7f64cbb9e65c8466f4dc5e565491f7e6a159d87ef5bb464562977895ef0f8400,197,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=b,4,c,1,1,c,1,1,c,1,1,b,0,1
240,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,9ed0ec54ee482a6a3b5eaaf4b9f514fd87e50a7050d1a03a535a88fad945e82f,91,r007,galicia|2019|main|81,replacement22_2026-08-04,r007,b141,c2132,Galicia,2019,aparato-digestivo,main,81,False,d,Ninguna de las respuestas anteriores es correcta.,"En cuanto al síndrome del intestino irritable, señale la respuesta VERDADERA:",Comienzo de síntomas en mayores de 50 años no es signo de alarma.,En el hombre es más frecuente el estreñimiento y en la mujer la diarrea.,El pioderma gangrenoso no es signo de organicidad.,Ninguna de las respuestas anteriores es correcta.,0c63d442a22191d309528e8228cdcaeaaff0f5e72a5eb2d37fa362579b8f0bb8,5774938cb77fe6b606bf037b3a84391603b7e489f50302528a15e7a304ff5e15,313,Qwen 3.6 35B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=b;Gemma 4 26B=d,4,d,1,1,d,1,1,b,0,1,d,1,1
