deterministic_question_rank,selection_status,difficulty_tier_wrong_models,cutoff_tie,model_slug,model_label,cell_key,question_id,source_key,model,selected_letter,selected_option_text,correct_letter,correct_option_text,strict_correct,parse_status,parse_method,attempt_count,logical_call_id,result_database,result_experiment,score_origin,request_sha256,response_sha256,content_sha256,raw_form_sha256,prompt_version,exact_input_match_db,final_execution_status
49,INVARIANT_HARD_CORE,3,False,gemma,Gemma 4 26B,openrouter|B|b46|illes-balears|2022|caso-2|48|google/gemma-4-26b-a4b-it|1,b46,illes-balears|2022|caso-2|48,google/gemma-4-26b-a4b-it,c,Terapia fotodinámica.,b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,2345,data/experiment-31-07-26/experiment.sqlite,expB_or_310726,2026-07-31_reused,58d3fdcaa4f3e2a5b227833071a567bf2d56e97a5d3f287c9a71132b10bc766c,efc60b9e052b6ac6ab43f3973fac1d15f3ecdee92f725177ab799be47c21cdb9,68d42634f1b8061a1efa0a9004d3a0eb189ec2b0bd985c098930530f9ea929f9,a7f174406f04cb86cce321392ac0099b182f4d8c853d89ea7b290c254aceeb13,mcq_es_v4,TRUE,scored
50,INVARIANT_HARD_CORE,3,False,gemini,Gemini 3.6 Flash,openrouter|B|n019|andalucia|2021|cuestionario-teorico|91|google/gemini-3.6-flash|1,n019,andalucia|2021|cuestionario-teorico|91,google/gemini-3.6-flash,d,Pneumococo Polisacáridos (23-valente).,c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1872,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,bbb69ea21804a2576acc66a5523b229cd300b5c8bfce743477dbc0720cef78b0,c522e5e21693fd0bf7d4efed7e8b053fc2cea5d935a83850e6b6cc8f10146559,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,2c5b795529990bc8314db86ebc644e0f1189e1be6a2b5cb4b2c0db1be6027528,mcq_es_v4,TRUE,scored
50,INVARIANT_HARD_CORE,3,False,glm,GLM 5.2,openrouter|B|n019|andalucia|2021|cuestionario-teorico|91|z-ai/glm-5.2|1,n019,andalucia|2021|cuestionario-teorico|91,z-ai/glm-5.2,c,Ninguna de las respuestas anteriores es correcta.,c,Ninguna de las respuestas anteriores es correcta.,1,ok,json_string,1,1876,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,c8dc0da0e44a139fc563f4159b0de3a876c42ca1df7316b618dbb36611883f27,d98e275f04f63305ecb398fe951412c757fa376a974be291eebee3e0f810c285,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,2c5b795529990bc8314db86ebc644e0f1189e1be6a2b5cb4b2c0db1be6027528,mcq_es_v4,TRUE,scored
50,INVARIANT_HARD_CORE,3,False,qwen,Qwen 3.6 35B,openrouter|B|n019|andalucia|2021|cuestionario-teorico|91|qwen/qwen3.6-35b-a3b|1,n019,andalucia|2021|cuestionario-teorico|91,qwen/qwen3.6-35b-a3b,d,Pneumococo Polisacáridos (23-valente).,c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1875,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,2c0aad9080e13cdfaccf0f507f616a376412bae9bae964251c0f949a00b0611f,ce53affe1282367dd49f5cde90d30bcb53465292408bb444385cc16d5013f97b,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,2c5b795529990bc8314db86ebc644e0f1189e1be6a2b5cb4b2c0db1be6027528,mcq_es_v4,TRUE,scored
50,INVARIANT_HARD_CORE,3,False,gemma,Gemma 4 26B,openrouter|B|n019|andalucia|2021|cuestionario-teorico|91|google/gemma-4-26b-a4b-it|1,n019,andalucia|2021|cuestionario-teorico|91,google/gemma-4-26b-a4b-it,a,Varicela.,c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1874,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,94bc0a7c4ccca7605ccef8ebf534d04048a6982d1d9cccf08b1946d213ea7c65,a10f9622e46e8fa6ca96a9975ef01a7068375432b7f77fe746c87f75bbba60cf,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,2c5b795529990bc8314db86ebc644e0f1189e1be6a2b5cb4b2c0db1be6027528,mcq_es_v4,TRUE,scored
51,INVARIANT_HARD_CORE,3,False,gemini,Gemini 3.6 Flash,openrouter|B|n163|aragon|2017|main|74|google/gemini-3.6-flash|1,n163,aragon|2017|main|74,google/gemini-3.6-flash,b,Ninguna de las respuestas anteriores es correcta.,b,Ninguna de las respuestas anteriores es correcta.,1,ok,json_string,1,1712,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,5a513d112a82045cc1c50f9211949cd4cefe0e7a5e0f825b7c78b58607f0cf6b,c9766aa5d764af07c42ad8c96e9cf93f77175071de881875a2a4816e38b6090d,61cc4dda4920194e734841135069ff2d54989510cbe24f810a67333081b30351,6c7d5da36807e756b32dda2306420bab5a5ca4c372ee3c98bedeb809afc0e644,mcq_es_v4,TRUE,scored
51,INVARIANT_HARD_CORE,3,False,glm,GLM 5.2,openrouter|B|n163|aragon|2017|main|74|z-ai/glm-5.2|1,n163,aragon|2017|main|74,z-ai/glm-5.2,d,Los anti-TNF en monoterapia no aumentan el riesgo de melanomas,b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1717,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,af53497c5308bcfa5ea07b8be0fad8500fc9a9df700bfd2a4d1764e78197f3b6,065828d205149eac98f1c3853fcdf53e5c93189dcfebf4eb0bc0330c5819881e,61cc4dda4920194e734841135069ff2d54989510cbe24f810a67333081b30351,6c7d5da36807e756b32dda2306420bab5a5ca4c372ee3c98bedeb809afc0e644,mcq_es_v4,TRUE,scored
51,INVARIANT_HARD_CORE,3,False,qwen,Qwen 3.6 35B,openrouter|B|n163|aragon|2017|main|74|qwen/qwen3.6-35b-a3b|1,n163,aragon|2017|main|74,qwen/qwen3.6-35b-a3b,d,Los anti-TNF en monoterapia no aumentan el riesgo de melanomas,b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1716,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,735ae5f49253f744915a9d2310b2ab0a1954a29ef3ef64bf80e9c69eae0a578d,4343927b3799051a3c9082cfe5e9688488cfe637fd934f18f265c1a83780016b,61cc4dda4920194e734841135069ff2d54989510cbe24f810a67333081b30351,6c7d5da36807e756b32dda2306420bab5a5ca4c372ee3c98bedeb809afc0e644,mcq_es_v4,TRUE,scored
51,INVARIANT_HARD_CORE,3,False,gemma,Gemma 4 26B,openrouter|B|n163|aragon|2017|main|74|google/gemma-4-26b-a4b-it|1,n163,aragon|2017|main|74,google/gemma-4-26b-a4b-it,a,"La forma más frecuente de presentación de la psoriasis inducida por anti-TNF es ""en gotas""",b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1715,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,a2d15c33bbc4b08fb0b720a20034b692d1df404d3ad9e78594e84a1c9d34543c,eab9e2ab7533b8e2f504f587a32e797a8bc4b12f9e78e44adcf88fe13bae3336,61cc4dda4920194e734841135069ff2d54989510cbe24f810a67333081b30351,6c7d5da36807e756b32dda2306420bab5a5ca4c372ee3c98bedeb809afc0e644,mcq_es_v4,TRUE,scored
52,INVARIANT_HARD_CORE,3,False,gemini,Gemini 3.6 Flash,openrouter|B|n038|andalucia|2021|cuestionario-teorico|66|google/gemini-3.6-flash|1,n038,andalucia|2021|cuestionario-teorico|66,google/gemini-3.6-flash,b,Ninguna de las respuestas anteriores es correcta.,b,Ninguna de las respuestas anteriores es correcta.,1,ok,json_string,1,1627,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,c79b3bde9327e6e3ab1b24f1d3a9400edc8fa4051c9a5c52e34847d639febe37,075d9286e54aef96226f34ef5627c69277b5d968613a4a2054e4d45521933023,10f196add86daaa3e477ca66131d7c1fa77c436558e41df57548be9ea9631928,8c40010ef8cb7dd89ba32f92985245d26afcfab422a01a2c2e861d271dbc3ce1,mcq_es_v4,TRUE,scored
52,INVARIANT_HARD_CORE,3,False,glm,GLM 5.2,openrouter|B|n038|andalucia|2021|cuestionario-teorico|66|z-ai/glm-5.2|1,n038,andalucia|2021|cuestionario-teorico|66,z-ai/glm-5.2,c,Realización de colangiopancreatografía por resonancia magnética en 2 años.,b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,2,1632,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,83e9082230fc8238585a11c305fa0170a8e869d414c403fa3f1d38f2edfb9019,9bcae84e1f704f2b35caf1e05c8f4b347ebf70b8055e82044b8c2e743aadedfd,10f196add86daaa3e477ca66131d7c1fa77c436558e41df57548be9ea9631928,8c40010ef8cb7dd89ba32f92985245d26afcfab422a01a2c2e861d271dbc3ce1,mcq_es_v4,TRUE,scored
52,INVARIANT_HARD_CORE,3,False,qwen,Qwen 3.6 35B,openrouter|B|n038|andalucia|2021|cuestionario-teorico|66|qwen/qwen3.6-35b-a3b|1,n038,andalucia|2021|cuestionario-teorico|66,qwen/qwen3.6-35b-a3b,c,Realización de colangiopancreatografía por resonancia magnética en 2 años.,b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1630,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,0526166c13071bd60951cb8f52113ccafd924c353530bfa9d93b02b409507b89,7bf4190a618055355216fd0f2dd6016f9485686a247fc132be9cf8fd9c8976fc,10f196add86daaa3e477ca66131d7c1fa77c436558e41df57548be9ea9631928,8c40010ef8cb7dd89ba32f92985245d26afcfab422a01a2c2e861d271dbc3ce1,mcq_es_v4,TRUE,scored
52,INVARIANT_HARD_CORE,3,False,gemma,Gemma 4 26B,openrouter|B|n038|andalucia|2021|cuestionario-teorico|66|google/gemma-4-26b-a4b-it|1,n038,andalucia|2021|cuestionario-teorico|66,google/gemma-4-26b-a4b-it,c,Realización de colangiopancreatografía por resonancia magnética en 2 años.,b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1628,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,ba3e0563bea4d7b6eb6eb8d25eea0d4953dface6345d88a6b6c21cb638f00941,429194de7759e845a59dd41c3913396764af3df6b3b026706f156e40813f979f,10f196add86daaa3e477ca66131d7c1fa77c436558e41df57548be9ea9631928,8c40010ef8cb7dd89ba32f92985245d26afcfab422a01a2c2e861d271dbc3ce1,mcq_es_v4,TRUE,scored
53,INVARIANT_HARD_CORE,3,False,gemini,Gemini 3.6 Flash,openrouter|B|n071|la-rioja|2021|main|10|google/gemini-3.6-flash|1,n071,la-rioja|2021|main|10,google/gemini-3.6-flash,c,Ninguna de las respuestas anteriores es correcta.,c,Ninguna de las respuestas anteriores es correcta.,1,ok,json_string,1,1113,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,312710e5ffce4f56f077f5f952e71ae15e4890cb8655840df09cf3d1485ab52e,bb649f1313d8b27145db1be4ad11dfac54ec432e4fcba4609f57ee7108dc071e,ef72bceae34d002304968d47b0112c02b9755eac6a86b9657299c87baf4d6ce9,3c0a57e7ff5cf091b37bb52e735e185ce1eea34923024a9a965afcda03b60ec4,mcq_es_v4,TRUE,scored
53,INVARIANT_HARD_CORE,3,False,glm,GLM 5.2,openrouter|B|n071|la-rioja|2021|main|10|z-ai/glm-5.2|1,n071,la-rioja|2021|main|10,z-ai/glm-5.2,b,"Probablemente se trate de un trastorno funcional, ya que tanto la analítica como la calprotectina fecal son normales.",c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1118,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,3d9664bfbfd58082e6a129847dd0dac318702e85c88e0d609f433b053baf8802,402aaa6e0243cec4cacf2a5ab863da12d18cf4cfcb6a5e3d4c79caa5bac2ee7f,ef72bceae34d002304968d47b0112c02b9755eac6a86b9657299c87baf4d6ce9,3c0a57e7ff5cf091b37bb52e735e185ce1eea34923024a9a965afcda03b60ec4,mcq_es_v4,TRUE,scored
53,INVARIANT_HARD_CORE,3,False,qwen,Qwen 3.6 35B,openrouter|B|n071|la-rioja|2021|main|10|qwen/qwen3.6-35b-a3b|1,n071,la-rioja|2021|main|10,qwen/qwen3.6-35b-a3b,b,"Probablemente se trate de un trastorno funcional, ya que tanto la analítica como la calprotectina fecal son normales.",c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1117,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,d6480565d6fc308945530f4a1871ff0c5f9b4238a9d9a37cbf293872ddd04647,99ccacda6f70b64a3701ce88cdd3d8b409577426746af54fc96d96e185dd5793,ef72bceae34d002304968d47b0112c02b9755eac6a86b9657299c87baf4d6ce9,3c0a57e7ff5cf091b37bb52e735e185ce1eea34923024a9a965afcda03b60ec4,mcq_es_v4,TRUE,scored
53,INVARIANT_HARD_CORE,3,False,gemma,Gemma 4 26B,openrouter|B|n071|la-rioja|2021|main|10|google/gemma-4-26b-a4b-it|1,n071,la-rioja|2021|main|10,google/gemma-4-26b-a4b-it,b,"Probablemente se trate de un trastorno funcional, ya que tanto la analítica como la calprotectina fecal son normales.",c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1114,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,34957026be8286accbf5fe1a383651ce22468e9d385d56260948aeec9ef320c5,1f1c8547a748f3c3e51eb5f60ca8930dd401e27fe7cb8854c366f3e7a4256e6f,ef72bceae34d002304968d47b0112c02b9755eac6a86b9657299c87baf4d6ce9,3c0a57e7ff5cf091b37bb52e735e185ce1eea34923024a9a965afcda03b60ec4,mcq_es_v4,TRUE,scored
54,INVARIANT_HARD_CORE,3,False,gemini,Gemini 3.6 Flash,openrouter|B|n118|andalucia|2022|cuestionario-teorico|50|google/gemini-3.6-flash|1,n118,andalucia|2022|cuestionario-teorico|50,google/gemini-3.6-flash,d,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,1,ok,json_string,1,1459,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,1097b76f8c49c535c4473505766f975fffe4c8c2dd2e3513c10d8def03f7bdc8,35a6d519c60cac91ebf322c0815a7627cf40f286a9e071edc13b333d5cdae24b,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,4e94908cdfa1794b89160855a6e3fc3b5dabc2dfb51ed6815a190390a491b156,mcq_es_v4,TRUE,scored
54,INVARIANT_HARD_CORE,3,False,glm,GLM 5.2,openrouter|B|n118|andalucia|2022|cuestionario-teorico|50|z-ai/glm-5.2|1,n118,andalucia|2022|cuestionario-teorico|50,z-ai/glm-5.2,c,Descompresión endoscópica emergente.,d,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1463,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,e98f073ff11a59094b8026f1b1803dd829d37d8c1ab5a519e63cd04192b710f7,850edbf2c7985d79787dbf60c3a896b2bc3b161d9700b9e16c0bf0a1d5be8187,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,4e94908cdfa1794b89160855a6e3fc3b5dabc2dfb51ed6815a190390a491b156,mcq_es_v4,TRUE,scored
54,INVARIANT_HARD_CORE,3,False,qwen,Qwen 3.6 35B,openrouter|B|n118|andalucia|2022|cuestionario-teorico|50|qwen/qwen3.6-35b-a3b|1,n118,andalucia|2022|cuestionario-teorico|50,qwen/qwen3.6-35b-a3b,c,Descompresión endoscópica emergente.,d,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1461,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,38b6891fc7a9e1023e57c1deff3cce1a614eea33db1e7e0c3e43119be636804b,1c2133dbdcca4224f2cbd4dc2601f42cd7c5618aba836bf4f9e849a00dcaf837,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,4e94908cdfa1794b89160855a6e3fc3b5dabc2dfb51ed6815a190390a491b156,mcq_es_v4,TRUE,scored
54,INVARIANT_HARD_CORE,3,False,gemma,Gemma 4 26B,openrouter|B|n118|andalucia|2022|cuestionario-teorico|50|google/gemma-4-26b-a4b-it|1,n118,andalucia|2022|cuestionario-teorico|50,google/gemma-4-26b-a4b-it,b,Cirugía para resección de colon segmentaria.,d,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1460,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,cc0168ca2dac4932301ccc420f576a679c3d3a2a93d0c0166ec7d9553b2ba860,8669c918bfd84dc7a31079ff0c34981bef71772f29067d42bb76ae17222c5429,ec8b53142710d11bb77670335ddd33dd5ad2465230f03d2db5e4be0ac6134d4a,4e94908cdfa1794b89160855a6e3fc3b5dabc2dfb51ed6815a190390a491b156,mcq_es_v4,TRUE,scored
55,INVARIANT_HARD_CORE,3,False,gemini,Gemini 3.6 Flash,openrouter|B|n032|galicia|2016|main|7|google/gemini-3.6-flash|1,n032,galicia|2016|main|7,google/gemini-3.6-flash,c,Ninguna de las respuestas anteriores es correcta.,c,Ninguna de las respuestas anteriores es correcta.,1,ok,json_string,1,1091,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,89cb277004ab695d5a336005a9e56a1149a866c6bbc5836376d793fbd56e7600,f938b018a4e1f8998912fb19d493b3740db5d2a94f4352105504ad811774c671,12b32ba9f2b1baa5fd54ace8139051a4bb5eae7ec8ecfef9b438ae3082f1a3e8,39dced0841e257c80d966b585310dea5ac91a074df64c45f39c23d80e9b8533f,mcq_es_v4,TRUE,scored
55,INVARIANT_HARD_CORE,3,False,glm,GLM 5.2,openrouter|B|n032|galicia|2016|main|7|z-ai/glm-5.2|1,n032,galicia|2016|main|7,z-ai/glm-5.2,d,"La insuficiencia hepática aguda sobre crónica puede aparecer tanto en cirroticos compensados, representando el primer episodio de descompensación, como en cirróticos con descompensación previa. En estos casos de cirrosis descompensada previamente con episodios previos de ascitis, encefalopatía o HDA, el síndrome presenta peor pronóstico y mayor mortalidad.",c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,4,1094,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,8f9a9fc45e9440b3739b1bd5c4750d7f71177160cca5024136bd6451c71b200a,7c146e7e32f72e6179b7557c65fe843a115b79fe1e42d83c2da54166bc8bd05d,12b32ba9f2b1baa5fd54ace8139051a4bb5eae7ec8ecfef9b438ae3082f1a3e8,39dced0841e257c80d966b585310dea5ac91a074df64c45f39c23d80e9b8533f,mcq_es_v4,TRUE,scored
55,INVARIANT_HARD_CORE,3,False,qwen,Qwen 3.6 35B,openrouter|B|n032|galicia|2016|main|7|qwen/qwen3.6-35b-a3b|1,n032,galicia|2016|main|7,qwen/qwen3.6-35b-a3b,d,"La insuficiencia hepática aguda sobre crónica puede aparecer tanto en cirroticos compensados, representando el primer episodio de descompensación, como en cirróticos con descompensación previa. En estos casos de cirrosis descompensada previamente con episodios previos de ascitis, encefalopatía o HDA, el síndrome presenta peor pronóstico y mayor mortalidad.",c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1093,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,305e6b0e896950047b7317cc5ecbff1b4090fa124178d7e4a6889464bb14f12c,aec22741c8dcd428c69dee8893b0e8023bcff8c1b7f50ae71dfc129fa466fd40,12b32ba9f2b1baa5fd54ace8139051a4bb5eae7ec8ecfef9b438ae3082f1a3e8,39dced0841e257c80d966b585310dea5ac91a074df64c45f39c23d80e9b8533f,mcq_es_v4,TRUE,scored
55,INVARIANT_HARD_CORE,3,False,gemma,Gemma 4 26B,openrouter|B|n032|galicia|2016|main|7|google/gemma-4-26b-a4b-it|1,n032,galicia|2016|main|7,google/gemma-4-26b-a4b-it,b,"Diferentes factores precipitantes favorecen el desarrollo de insuficiencia hepática aguda sobre crónica, tales como infecciones activas, alcoholismo activo o reactivación del VHB. Identificar y tratar el factor precipitante juega un papel clave en el pronóstico del cuadro, los casos en los que no se identifica el factor precipitante se asocian a mayor mortalidad.",c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1092,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,71a9985f630e638e4d4e3743c8d7ca9181403b1ad3e01e1f37219650aeb18958,015f211919110ba3fdd30b6b252d7ad4dd826085a3ae98368c0fa3e655c9dbeb,12b32ba9f2b1baa5fd54ace8139051a4bb5eae7ec8ecfef9b438ae3082f1a3e8,39dced0841e257c80d966b585310dea5ac91a074df64c45f39c23d80e9b8533f,mcq_es_v4,TRUE,scored
56,INVARIANT_HARD_CORE,3,False,gemini,Gemini 3.6 Flash,openrouter|B|n096|comunidad-de-madrid|2021|main|14|google/gemini-3.6-flash|1,n096,comunidad-de-madrid|2021|main|14,google/gemini-3.6-flash,b,Ninguna de las respuestas anteriores es correcta.,b,Ninguna de las respuestas anteriores es correcta.,1,ok,json_string,1,1155,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,cc6f5f37e0395f3505382db9dc3636c64a159f9de50e4fd13c17d49e65d0d4d4,c287d57056feafb7ebfaac942f7d0bafc52fcc6c95112132350264fb6389aa8d,930b22828c6069f441b2af9aa4eba997128f1b029f78854c08fc7bb1f4ef2a01,78bfdb9cd25b8631bbf91cf7eac0aeb0f2855521b6488e9d9d8076647a253b75,mcq_es_v4,TRUE,scored
56,INVARIANT_HARD_CORE,3,False,glm,GLM 5.2,openrouter|B|n096|comunidad-de-madrid|2021|main|14|z-ai/glm-5.2|1,n096,comunidad-de-madrid|2021|main|14,z-ai/glm-5.2,d,Historia de infecciones oportunistas,b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1159,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,d74f99b51b9242aeb07850e5040b75593e7f02856141977c0e69279bef406e30,078d7b344f9c5e99a95b9354480dd1e3762f31b90f61df5092a3084a60a2d97d,930b22828c6069f441b2af9aa4eba997128f1b029f78854c08fc7bb1f4ef2a01,78bfdb9cd25b8631bbf91cf7eac0aeb0f2855521b6488e9d9d8076647a253b75,mcq_es_v4,TRUE,scored
56,INVARIANT_HARD_CORE,3,False,qwen,Qwen 3.6 35B,openrouter|B|n096|comunidad-de-madrid|2021|main|14|qwen/qwen3.6-35b-a3b|1,n096,comunidad-de-madrid|2021|main|14,qwen/qwen3.6-35b-a3b,d,Historia de infecciones oportunistas,b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1157,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,12d69292f8f4e5c83c152008c074e75d2ab8b11618ac5e3bcb32f15c6547b356,1003a2385cf1e19038fd10efd77f1407f37e74c311fecbebbccae4ebe3145b7a,930b22828c6069f441b2af9aa4eba997128f1b029f78854c08fc7bb1f4ef2a01,78bfdb9cd25b8631bbf91cf7eac0aeb0f2855521b6488e9d9d8076647a253b75,mcq_es_v4,TRUE,scored
56,INVARIANT_HARD_CORE,3,False,gemma,Gemma 4 26B,openrouter|B|n096|comunidad-de-madrid|2021|main|14|google/gemma-4-26b-a4b-it|1,n096,comunidad-de-madrid|2021|main|14,google/gemma-4-26b-a4b-it,d,Historia de infecciones oportunistas,b,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1156,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,a1bae6de324396b0a5a93a8cd6fd067412744a92e13ee171c39b749dc7a43b4d,d9bbf705fcb2ebd320d8ddda9b5d704466a78f88d88281274a6bd1d647f9960b,930b22828c6069f441b2af9aa4eba997128f1b029f78854c08fc7bb1f4ef2a01,78bfdb9cd25b8631bbf91cf7eac0aeb0f2855521b6488e9d9d8076647a253b75,mcq_es_v4,TRUE,scored
57,INVARIANT_HARD_CORE,3,False,gemini,Gemini 3.6 Flash,openrouter|B|n004|galicia|2022|main|99|google/gemini-3.6-flash|1,n004,galicia|2022|main|99,google/gemini-3.6-flash,d,Espasmo Esofágico Distal.,c,Ninguna de las respuestas anteriores es correcta.,0,ok,json_string,1,1942,data/experiment-4-aug-26/results/ab520-gapfill-2026-08-04/runs/ab520-gapfill-2026-08-04.sqlite,ab520_gapfill_or_B_new182,2026-08-04_gapfill,6bf577b9da85f01d16ccf86975d6ae5e845e1d332016509b1fbb662a5dbcbb9f,5d7ac79a148386fe869d188d045f4ee87d5815ca6ff0482a387c1cc2d74cabbe,978b507322b56134356879445e8b8813d148cc60bbe213d145d0974649422ce7,424d62c9e334914ad61d0c51e6c375e9277071f2b51b195e99866eda820ac958,mcq_es_v4,TRUE,scored
