deterministic_rank,difficulty_rank_min,difficulty_rank_max,difficulty_tier_wrong_models,correct_models_B,difficulty_fraction,selection_status,cutoff_tie,tie_break_namespace,tie_break_sha256,primary_500_position,question_id,source_key,origin,replacement_id,replaces_question_id,candidate_id,region,year,specialty,exam_part,question_number,negated_stem,correct_letter,correct_option_text,question_text,option_a,option_b,option_c,option_d,content_sha256,raw_form_sha256,source_form_input_char_count,wrong_models_B,selected_letters_B,correct_models_A,gemini_selected_letter_B,gemini_strict_correct_B,gemini_strict_correct_A,glm_selected_letter_B,glm_strict_correct_B,glm_strict_correct_A,qwen_selected_letter_B,qwen_strict_correct_B,qwen_strict_correct_A,gemma_selected_letter_B,gemma_strict_correct_B,gemma_strict_correct_A
96,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,6ca7251b764f2fabb576c1c765772681fe1e29aee6dc514adbb32edefe4753e8,447,n129,la-rioja|2021|main|38,new182,,,,La Rioja,2021,aparato-digestivo,main,38,False,c,Ninguna de las respuestas anteriores es correcta.,Señala la afirmación correcta sobre el colangiocarcinoma intrahepático (CCiH):,Los subtipos histológicos principales son el colangiocarcinoma de conducto pequeño y el CCiH con patrón similar a una malformación de la placa ductal.,Que asiente sobre hígado cirrótico es signo de mal pronóstico.,Ninguna de las respuestas anteriores es correcta.,El colangiolocarcinoma se considera un subtipo de CCiH de ducto pequeño de peor pronóstico.,0902caf52f9d850c1ef5bd8005eb39151e975b22b7c0cee3d7570e2d4b6e8242,88b2604124cc01abbc8034b03682c9e96d5d1f90263b9988210ec4da6cd6958e,430,GLM 5.2;Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=b;Qwen 3.6 35B=c;Gemma 4 26B=a,3,c,1,1,b,0,1,c,1,1,a,0,0
97,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,6d250c4481ce4a439014d5f231ed0aeacd8421120d11b8d6b71844ec9d0fad3f,105,r021,andalucia|2022|cuestionario-teorico|62,replacement22_2026-08-04,r021,b161,c0369,Andalucía,2022,aparato-digestivo,cuestionario-teorico,62,False,b,Ninguna de las respuestas anteriores es correcta.,"¿Cuál de las siguientes es una contraindicación absoluta para la inserción de una prótesis autoexpandible de colon, en un paciente con cáncer colorrectal obstructivo?",Localización del margen distal a menos de 5 cm del margen anal.,Ninguna de las respuestas anteriores es correcta.,Situación del tumor en el colon proximal.,Metástasis peritoneales asociadas al tumor.,47dc3941d33d8661f153cd85e0ca7c2933a54539ba0f1cc0906c09093629807e,261863232e4066e66c37cb35803265f0c9c26bf5e8904c6db21ef5eee2eebfb1,362,Qwen 3.6 35B;Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=a;Gemma 4 26B=a,4,b,1,1,b,1,1,a,0,1,a,0,1
98,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,6e82a006393b0322d9d107185155ce1780bf9dcafcd0e3ae1f396f34b1941ecb,273,b423,aragon|2020|reserva-especifica|104,retained318,,,,Aragón,2020,aparato-digestivo,reserva-especifica,423,False,d,Ninguna de las respuestas anteriores es correcta.,¿Cuál de estos criterios NO se incluye entre los definidos por la OMS para el diagnóstico del síndrome de la poliposis serrada?,5 o más pólipos serrados proximales al colon sigmoide y dos de ellos mayores de 10 mm. de diámetro.,Cualquier número de pólipos serrados proximales al sigma en individuo con antecedentes familiares de primer grado de poliposis serrada.,"Más de 20 pólipos serrados de cualquier tamaño, distribuidos a lo largo del colon.",Ninguna de las respuestas anteriores es correcta.,713467b430776c0b3bc3bb5ac84fec0c0d2cd06187a5333414f50257a2db1ab1,2e6dc80632ed6eeafc1285fd2bcf16ba56d0687fb46e46b561a4e39d6b22c2e2,492,Gemini 3.6 Flash;GLM 5.2,Gemini 3.6 Flash=b;GLM 5.2=c;Qwen 3.6 35B=d;Gemma 4 26B=d,4,b,0,1,c,0,1,d,1,1,d,1,1
99,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,6ef64c985aded65f965a9f235bfba0efdc3b95118f9ffe7ff78cd238114e797d,486,n168,andalucia|2021|cuestionario-teorico|90,new182,,,,Andalucía,2021,aparato-digestivo,cuestionario-teorico,90,False,b,Ninguna de las respuestas anteriores es correcta.,¿Cuál de las siguientes manifestaciones extraintestinales de la Enfermedad Inflamatoria Intestinal cursa con una evolución independiente de la actividad de la enfermedad luminal?,Eritema Nodoso.,Ninguna de las respuestas anteriores es correcta.,Epiescleritis.,Artritis periférica,2f4593d1875de70af82ebb634951d4c4b5626c98dab7dffd4025f9875d08b1ba,c3e7091bd9afe1cd2c40e6d0747996d34a967e1b228146efa1b5c0aa68a4430f,275,Qwen 3.6 35B;Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=d;Gemma 4 26B=c,3,b,1,1,b,1,1,d,0,1,c,0,0
100,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,6fbbbba9564a8a7ebf57e55d086e40e5d2f1119769eefdeb100b68d22f0b2358,424,n106,castilla-la-mancha|2022|main|6,new182,,,,Castilla-La Mancha,2022,aparato-digestivo,main,6,False,b,Ninguna de las respuestas anteriores es correcta.,"Con respecto a los trastornos motores esofágicos, la clasificación de Chicago versión 4.0 define dentro de los trastornos de la peristalsis al espasmo esofágico distal clínicamente relevante, como una patología con una presión de relajación integrada normal, dolor torácico no cardiaco o disfagia durante la manometría y",100% de las degluciones con peristalsis fallida.,Ninguna de las respuestas anteriores es correcta.,≥ 20% de las degluciones con hipercontractilidad.,≥ 50% de las degluciones con peristalsis fallida.,85c9e63dfdd9824bf07b4f7ccb4197ce74abbea5ee8ea52ed8f66ba4da35c8a0,a4cd1caf18e7c3be800a5adc78aeb3f21856783d7de95118e45ff11030d91a71,515,Qwen 3.6 35B;Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=c;Gemma 4 26B=c,4,b,1,1,b,1,1,c,0,1,c,0,1
101,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,7333bf1a00989a6f4016f592d005cf6d7a9aeba5deb5b41b526699a4cdb24a62,69,b101,illes-balears|2022|caso-5|104,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-5,101,False,c,Ninguna de las respuestas anteriores es correcta.,"Varón de 32 años sin hábitos tóxicos ni alergias medicamentosas conocidas y sin antecedentes familiares de interés.

Como único antecedente patológico destaca una rectosigmoiditis ulcerosa diagnosticada dos años antes tras una historia de diarrea sanguinolenta intermitente y un tenesmo discreto. En ese momento se hizo una colonoscopia completa con biopsia que mostró una afectación del recto sigma hasta unos 15 cm del margen anal en forma de mucosa eritematosa friable con sangrado con el roce mínimo de predominante en el recto distal. Se descartaron procesos infecciosos intestinales. Las únicas
alteraciones analíticas reseñables en el momento del diagnóstico fueron que era positivo de P-ANCA y tenía una calprotectina fecal de 450 μg/g. Se pautó un tratamiento con enemas de mesalazina.

El paciente permaneció asintomático desde el diagnóstico siguiendo controles en consultas y con cumplimiento terapéutico. Contactó con su servicio de digestivo de referencia por presentar, en las dos semanas previas, un aumento del número de deposiciones con entre cuatro y seis deposiciones al día deshechas con resto hemático fresco en la mayoría de ellas, con imperiosidad, sin respetar descanso nocturno y con dolor abdominal previo a la deposición. No había afectación del estado general. El mes previo al inicio de la sintomatología digestiva inició una lumbalgia intermitente, en ocasiones
intensa, y se automedicó con ibuprofeno en comprimidos de 600 mg de forma puntual.

La exploración física fue normal y se solicitó una analítica completa en la cual destacaba HB: 12,5 gr/dl, VSG y PCR normales, calprotectina: 675 μg/g, FA: 270 UI/L, GGT: 65 UI/L, Bil. total: GOT y GPT normales, ferropenia discreta, resto de parámetros nutricionales normales.

Señale la afirmación verdadera en el caso que se comenta tras conocer los resultados expuestos:",Puede asumirse que está en actividad moderada y que se pueden iniciar esteroides sistémicos vía oral para inducir la remisión.,La presencia de colestasis disociada hace sospechar la colangitis esclerosante primaria (CEP) como manifestación extraintestinal ya que es la más frecuente en la CU.,Ninguna de las respuestas anteriores es correcta.,Todas las respuestas anteriores son ciertas.,32411011a2ebbdcf2adb37d6603638b286d72dd61f7dcb2563399ed7e3168f65,b2acf593f4f9f22e4b4be5396f150d10a169d66d67b86129df9b786090520088,2234,Gemini 3.6 Flash;Gemma 4 26B,Gemini 3.6 Flash=a;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=b,3,a,0,1,c,1,1,c,1,1,b,0,0
102,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,7532cda98d2b580e578e1c49e8bdb6a78681d43f64c257a54654ea5e66fa07a2,96,r012,andalucia|2021|cuestionario-teorico|94,replacement22_2026-08-04,r012,b151,c0248,Andalucía,2021,aparato-digestivo,cuestionario-teorico,94,False,b,Ninguna de las respuestas anteriores es correcta.,¿Cuál de las siguientes afirmaciones es correcta en relación a la caracterización de las lesiones neoplásicas del colon?.,Las lesiones de extensión lateral granulares (LST-G) tienen mayor riesgo de invasión submucosa que las no granulares (LST-NG).,Ninguna de las respuestas anteriores es correcta.,Para la realización de la clasificación de NICE se requiere magnificación y Narrow Band Imaging (NBI).,"En la clasificación JNET las lesiones según su patrón vascular y de superficie se dividen en tres tipos (tipo 1, tipo 2 y tipo 3).",66675bb958a9916ef57e726a0958153676b4016fd0ae1dabe452d40d33eb5ee7,bbb7c2cc596a29588e3b2c5597f60159657974ad8dee6cd34f9250b637aefdb7,528,Qwen 3.6 35B;Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=c;Gemma 4 26B=d,2,b,1,1,b,1,1,c,0,0,d,0,0
103,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,75a729bc8e9235ed0424d630abd3847498eabe7b025ac5060345e51a4649ebb9,70,b104,illes-balears|2022|caso-5|107,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-5,104,True,b,Ninguna de las respuestas anteriores es correcta.,"Varón de 32 años sin hábitos tóxicos ni alergias medicamentosas conocidas y sin antecedentes familiares de interés.

Como único antecedente patológico destaca una rectosigmoiditis ulcerosa diagnosticada dos años antes tras una historia de diarrea sanguinolenta intermitente y un tenesmo discreto. En ese momento se hizo una colonoscopia completa con biopsia que mostró una afectación del recto sigma hasta unos 15 cm del margen anal en forma de mucosa eritematosa friable con sangrado con el roce mínimo de predominante en el recto distal. Se descartaron procesos infecciosos intestinales. Las únicas
alteraciones analíticas reseñables en el momento del diagnóstico fueron que era positivo de P-ANCA y tenía una calprotectina fecal de 450 μg/g. Se pautó un tratamiento con enemas de mesalazina.

El paciente permaneció asintomático desde el diagnóstico siguiendo controles en consultas y con cumplimiento terapéutico. Contactó con su servicio de digestivo de referencia por presentar, en las dos semanas previas, un aumento del número de deposiciones con entre cuatro y seis deposiciones al día deshechas con resto hemático fresco en la mayoría de ellas, con imperiosidad, sin respetar descanso nocturno y con dolor abdominal previo a la deposición. No había afectación del estado general. El mes previo al inicio de la sintomatología digestiva inició una lumbalgia intermitente, en ocasiones
intensa, y se automedicó con ibuprofeno en comprimidos de 600 mg de forma puntual.

La exploración física fue normal y se solicitó una analítica completa en la cual destacaba HB: 12,5 gr/dl, VSG y PCR normales, calprotectina: 675 μg/g, FA: 270 UI/L, GGT: 65 UI/L, Bil. total: GOT y GPT normales, ferropenia discreta, resto de parámetros nutricionales normales.

En el caso presentado se hizo una colonoscopia completa que mostró una progresión a pancolitis ulcerosa, se asumió el diagnóstico de brote moderado severo y se controló de manera ambulatoria.

En caso de necesitar cualquiera de los fármacos indicados para inducir la remisión tras el fracaso a los esteroides, ¿cuál de las siguientes afirmaciones es falsa respecto al tratamiento de continuación?",Se aconseja mantener el tratamiento que ha conseguido inducir la remisión.,Ninguna de las respuestas anteriores es correcta.,"Factores como la edad, antecedentes personales o comorbilidades (cardiopatía, neoplasias o infecciones graves) deben tenerse en cuenta a la hora de decidir el tratamiento para inducir la remisión y el mantenimiento en la CU moderada-grave.",En el caso de los fármacos anti-TNF se aconseja añadir tiopurinas para mejorar la respuesta y la duración del tratamiento.,761f90c38b230eb47b81e7b7dd4fd32df90fd692ae48211f729738efa3e76325,8bfa13a3ae992e1d6101e93bcc30dbc6439ca4d14e6863ef5b22a4c2e7be51d4,2635,Qwen 3.6 35B;Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=d;Gemma 4 26B=d,4,b,1,1,b,1,1,d,0,1,d,0,1
104,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,76a40d4bea3de1b079a7ee395cffb8081d4c6fc790f2b354fc44398a59811bd2,171,b264,galicia|2022|reserva-especifica|101,retained318,,,,Galicia,2022,aparato-digestivo,reserva-especifica,264,False,b,Ninguna de las respuestas anteriores es correcta.,"En los cánceres ductales de cabeza de páncreas, ¿cuál de los siguientes criterios NO se corresponde con un tumor resecable ""borderline""?",Contacto con la arteria mesentérica superior menos de 180 grados.,Ninguna de las respuestas anteriores es correcta.,Contacto con la vena cava inferior.,Contacto con la vena mesentérica superior más de 180 grados.,582802772f64c93f9ddaf1e90804188f8d78ac3af4bef51008705edba70ba07c,7a5768f45c50059a7f9b81554ae84afcb2e8d0ed9674cce00a3379b2fb8bb98d,345,GLM 5.2;Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=c;Qwen 3.6 35B=b;Gemma 4 26B=c,2,b,1,1,c,0,1,b,1,0,c,0,0
105,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,76b976534ef1f04535cd5cdfb8f2870b4371ee13a65683998a6985bd3ca91466,162,b247,comunidad-de-madrid|2021|reserva-especifica|156,retained318,,,,Comunidad de Madrid,2021,aparato-digestivo,reserva-especifica,247,True,c,Ninguna de las respuestas anteriores es correcta.,Farmacoterapia y sedación en endoscopia. ¿Cuál de las siguientes asociaciones entre fármaco y objetivo terapéutico es FALSA?,Propofol- Sedación profunda.,Fentanilo- Analgesia.,Ninguna de las respuestas anteriores es correcta.,Midazolam- Sedación superficial.,1b7c663e28c2705147a8e415487ca540b6d68a7ac5643bca34352d6e32b6561b,d0a8141a38a8c9d4570debc813cb68bea26812bed3af5bb38083ace403b4c313,254,GLM 5.2;Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=d;Qwen 3.6 35B=c;Gemma 4 26B=d,4,c,1,1,d,0,1,c,1,1,d,0,1
106,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,77b6230dfe9f489258843c55f0eaf69300ffd9f0d8bf44f00acf89ffad3ad998,264,b411,la-rioja|2021|main|11,retained318,,,,La Rioja,2021,aparato-digestivo,main,411,False,c,Ninguna de las respuestas anteriores es correcta.,"En el tratamiento de la enfermedad perianal en enfermedad de Crohn, según las guías de la ECCO (European Crohn's and Colitis Organisation) no hay suficiente evidencia para recomendar en práctica clínica:",Ciprofloxacino.,Azatioprina.,Ninguna de las respuestas anteriores es correcta.,Adalimumab.,4ce6fc7fc2645c9e77c1fdd09c721642d3db3dac248ee4a850dc3157468664e7,3ebcc9c3910e64cc42ab3d821ef7e83a5b627efc6c9f96748e0817d59c030354,290,Qwen 3.6 35B;Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=b;Gemma 4 26B=a,4,c,1,1,c,1,1,b,0,1,a,0,1
107,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,7be3f8ddcba568a3ec09c3339bae5be2c9242402d3f6cd17e5b06486786d5d4a,95,r011,andalucia|2021|cuestionario-teorico|23,replacement22_2026-08-04,r011,b148,c0177,Andalucía,2021,aparato-digestivo,cuestionario-teorico,23,False,b,Ninguna de las respuestas anteriores es correcta.,"Un hombre de 45 años consulta por diarreas acuosas muy abundantes de cuatro meses de evolución. La diarrea no se controla con el ayuno ni con loperamida. Refiere una pérdida de 7 kg de peso (10%). En la exploración física presenta hipotensión arterial 95/55 mmHg con una frecuencia cardíaca de 110 spm. Refiere dolor a la palpación profunda en mesogastrio. En el TC abdominal se observa una masa de 5,1 x 5,8 x 4 cm en la cola del páncreas. ¿Cuál sería su diagnóstico de sospecha?",Adenocarcinoma de páncreas,Ninguna de las respuestas anteriores es correcta.,Peptidoma YY (tirosina/tirosina),Somatostatinoma,2d41c19f2b72bb9ce15682165588969b834f0e95f0d746458cd1a19f8a331518,1a931bcb90ccb68119bbdb2d5f8182ee3bb1626baf9a4b28ea2d30ac723601cf,602,GLM 5.2;Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=c;Qwen 3.6 35B=b;Gemma 4 26B=c,4,b,1,1,c,0,1,b,1,1,c,0,1
108,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,7ca66f2f726af396221acdda2dc8104d5b9e3b4795b8223a15414dc1c8ad0a1d,490,n172,la-rioja|2024|main|55,new182,,,,La Rioja,2024,aparato-digestivo,main,55,False,c,Ninguna de las respuestas anteriores es correcta.,"En la última actualización de 2022 de la guía ESGE (European Society of Gastrointestinal Endoscopy) de diagnóstico y tratamiento mediante cápsula endoscópica de intestino delgado (ID) y enteroscopia, se establece lo siguiente:","Se recomienda estudio con cápsula endoscópica de ID en pacientes con sospecha de hemorragia digestiva de origen en intestino delgado evidente (“overt”) lo antes posible, idealmente en los primeros 7 días, para maximizar el rendimiento diagnóstico.",Se recomienda estudio con cápsula endoscópica de ID para la vigilancia del intestino delgado proximal en la poliposis adenomatosa familiar.,Ninguna de las respuestas anteriores es correcta.,"Se recomienda el uso de cápsula patency (de permeabilidad) previo a cápsula endoscópica de ID en pacientes con sospecha de enfermedad de Crohn, con o sin síntomas obstructivos.",41f76e5bde1737de37b03fe3230635268bd0619af13e96534bcfe62d818d85d9,fb0ec80e0151f08a2d4b731b35159395bd7c6eb026ef1c843f7e8919354402c9,837,Qwen 3.6 35B;Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=a;Gemma 4 26B=a,3,c,1,1,c,1,1,a,0,0,a,0,1
109,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,7d4ecce47534fa55dc79c9bf6552d00f91c0ba29690696d9d5618ff3b334360b,78,b115,illes-balears|2022|caso-5|118,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-5,115,False,c,Ninguna de las respuestas anteriores es correcta.,"Varón de 32 años sin hábitos tóxicos ni alergias medicamentosas conocidas y sin antecedentes familiares de interés.

Como único antecedente patológico destaca una rectosigmoiditis ulcerosa diagnosticada dos años antes tras una historia de diarrea sanguinolenta intermitente y un tenesmo discreto. En ese momento se hizo una colonoscopia completa con biopsia que mostró una afectación del recto sigma hasta unos 15 cm del margen anal en forma de mucosa eritematosa friable con sangrado con el roce mínimo de predominante en el recto distal. Se descartaron procesos infecciosos intestinales. Las únicas
alteraciones analíticas reseñables en el momento del diagnóstico fueron que era positivo de P-ANCA y tenía una calprotectina fecal de 450 μg/g. Se pautó un tratamiento con enemas de mesalazina.

El paciente permaneció asintomático desde el diagnóstico siguiendo controles en consultas y con cumplimiento terapéutico. Contactó con su servicio de digestivo de referencia por presentar, en las dos semanas previas, un aumento del número de deposiciones con entre cuatro y seis deposiciones al día deshechas con resto hemático fresco en la mayoría de ellas, con imperiosidad, sin respetar descanso nocturno y con dolor abdominal previo a la deposición. No había afectación del estado general. El mes previo al inicio de la sintomatología digestiva inició una lumbalgia intermitente, en ocasiones
intensa, y se automedicó con ibuprofeno en comprimidos de 600 mg de forma puntual.

La exploración física fue normal y se solicitó una analítica completa en la cual destacaba HB: 12,5 gr/dl, VSG y PCR normales, calprotectina: 675 μg/g, FA: 270 UI/L, GGT: 65 UI/L, Bil. total: GOT y GPT normales, ferropenia discreta, resto de parámetros nutricionales normales.

En el caso presentado se hizo una colonoscopia completa que mostró una progresión a pancolitis ulcerosa, se asumió el diagnóstico de brote moderado severo y se controló de manera ambulatoria.

El paciente recibió un tratamiento con adalimumab para conseguir la remisión y se pautó como tratamiento de mantenimiento. Se le asoció, inicialmente, azatioprina que fue retirada por un episodio de pancreatitis leve.

Se descartó la CEP y se mantuvo en remisión clínica y biológica en los siguientes ocho meses en monoterapia con adalimumab a dosis habituales de 40 mg cada dos semanas. A partir de esa fecha, de forma progresiva, refiere un aumento del número de deposiciones pasando de una a cinco o seis, con sangrado con las heces en la mayoría de las deposiciones, cierto tenesmo y dolor cólico previo a la deposición. Refirió una afectación de su calidad de vida, pero no de su estado general. Se hizo un estudio de heces con coprocultivos negativos, Clostridium negativo y calprotectina de 540 μg/g. La
analítica de sangre, el hemograma, el VSG, la PCR y los parámetros nutricionales fueron normales. Se decidió hacer una rectosigmoidoscopia que evidenció mucosa con eritema intenso friable con alguna erosión aislada desde el recto que afectaba de forma difusa toda la mucosa valorada. Se tomaron muestras para biopsia para conocer el grado de actividad histológico y la presencia de citomegalovirus (CMV).

Señale la afirmación verdadera respecto al tratamiento médico de la colitis ulcerosa grave:",Los esteroides sistémicos son el tratamiento inicial y se debe añadir una segunda línea de tratamiento si no hay respuesta siete días después de iniciar el tratamiento esteroideo.,En caso de requerir una segunda línea debe indicarse infliximab porqué ha demostrado que es más eficaz y seguro que la ciclosporina en estos pacientes.,Ninguna de las respuestas anteriores es correcta.,La ciclosporina siempre es la primera elección en caso de fracaso de los esteroides.,add01492cd3c95421c3146ed18516cf8bf8e2c4be1a7eaaa0b829e8d7fd2a3b3,dd34db1d02d3249c05b4cf70da62a89e6773a9e896bd574729ef1008eea8a1d3,3719,GLM 5.2;Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=a;Qwen 3.6 35B=c;Gemma 4 26B=a,2,c,1,1,a,0,0,c,1,1,a,0,0
110,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,7e783ea8337b1a752b3da84c3be77ab9820506760ffcce549645c566270a9461,195,b299,galicia|2022|main|9,retained318,,,,Galicia,2022,aparato-digestivo,main,299,False,b,Ninguna de las respuestas anteriores es correcta.,"Paciente varón de 50 años. Se realiza gastroscopia por pirosis, sin respuesta a tratamiento con IBP. La endoscopia muestra la presencia de Esófago de Barrett C1M5 de la Clasificación de Praga. Los resultados histológicos confirman la existencia de metaplasia sin displasia. Siguiendo las últimas Guías ESGE de diagnóstico y manejo de Esófago de Barrett, ¿en cuánto tiempo le corresponde el siguiente control endoscópico?",1 año.,Ninguna de las respuestas anteriores es correcta.,5 años.,No precisa más controles endoscópicos.,7ec641799ac7126d2673b79058da93cc90bcfb0b6eb3af711ecc8441d1717240,f3eda4675b9d99369dce553f78f8032287c06ee0f71de8427b3010789a065490,520,GLM 5.2;Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=c;Qwen 3.6 35B=b;Gemma 4 26B=a,3,b,1,1,c,0,0,b,1,1,a,0,1
111,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,804e6a7b543e9dfc68d84a5c8744e8119e6b043143960e3b5f5a8c77e4b05334,5,b7,illes-balears|2022|caso-1|7,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-1,7,True,d,Ninguna de las respuestas anteriores es correcta.,"Paciente de 57 años, sin antecedentes personales ni familiares de cáncer de colon ni de cáncer en otras localizaciones, fumador de 22 cigarrillos al día, con hábitos de vida sedentarios, enolismo de 60 gr/día, obesidad con un índice de masa corporal de 37 y una dieta rica en carnes rojas y procesadas.

Señale la respuesta falsa en relación con la calidad de las endoscopias del programa de cribado:",Deben ser procedimientos hechos por endoscopistas de alta cualificación para poder detectar y tratar las lesiones.,Se deben hacer en gabinetes con programación específica separada de las endoscopias de rutina.,Se debe disponer de equipamientos de la máxima calidad para optimizar la detección de las lesiones.,Ninguna de las respuestas anteriores es correcta.,11625cd44dba8c7ea369809a9dfe4ce219882d7fc76401778d7565c2e06ca0b9,b0069f52f90920324f139161feadf3b091706c8a0c4358524172c9fa705614dc,756,GLM 5.2;Qwen 3.6 35B,Gemini 3.6 Flash=d;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=d,4,d,1,1,b,0,1,b,0,1,d,1,1
112,68,150,2,2,0.50000000,INVARIANT_HARD_CORE,False,openrouter_B-hard200-v1|,81a73a3347b99f420d1371c71179bf5b4d8ba8703789fbcda7a9c1d4d9718f57,216,b329,andalucia|2022|cuestionario-practico|135,retained318,,,,Andalucía,2022,aparato-digestivo,cuestionario-practico,329,False,b,Ninguna de las respuestas anteriores es correcta.,"Un varón de 54 años, albañil de profesión, sin hábitos tóxicos, y con el antecedente de una parálisis facial bilateral 7 años antes, atribuida a un síndrome de Guillain-Barré completamente resuelto, acude a urgencias por dolor abdominal y diarrea. El paciente había comenzado con diarrea desde aproximadamente 1 mes antes, inicialmente con 3 deposiciones líquidas cada día, que había ido incrementándose en frecuencia hasta unas 6-8, algunas de ellas mezcladas con sangre roja. Además, describía dolor abdominal cólico y pérdida ponderal de unos 5-6 kg de peso en ese plazo, Durante la evolución
comenzó con dolor abdominal postprandial, que se aliviaba parcialmente con la defecación, pero que finalmente se hizo continuo. Durante las últimas semanas ni las deposiciones ni el dolor respetaban el descanso nocturno, y acude finalmente por empeoramiento de la clínica e imposibilidad para la ingesta oral. Exploración: Consciente y orientado, con afectación de su estado general. Temperatura 37,8 ºC, pulso 102 lpm, TA 98/60 mm Hg. IMC: 22 kg/m². Abdomen blando y depresible, doloroso a la palpación profunda en hemiabdomen izquierdo, más intensamente en cuadrante inferior izquierdo, sin masas
ni visceromegalias. No defensa ni signos de irritación peritoneal. Blumberg negativo. Ruidos intestinales normales. ANALÍTICA: Hemoglobina 14,3 g/dl, leucocitos 14.900/mm³, plaquetas 499.000/mm³; urea 17 mg/dl, creatinina 0,72 mg/dl, LDH: 302 UI/L, PCR 74,7 mg/L. Una determinación de toxina de Clostridium difficile y una determinación de parásitos y cultivo de heces resultaron negativos. La Rx de abdomen fue normal. Al día siguiente de su ingreso empeora el dolor, se realiza una rectoscopia en la que se exploran los últimos 15 cm de colon apreciando desde margen anal una mucosa con áreas
parcheadas de eritema, con pérdida del patrón vascular y úlceras milimétricas, con otras áreas de mucosa sana respetada. Se toman biopsias para cultivo de virus y para estudio histológico. Tras discreta mejoría con tratamiento con corticoides, se realiza una colonoscopia que describe desde recto hasta ciego existe una afectación circunferencial continua con amplias zonas ulceradas de aspecto geográfico. Válvula ileocecal e íleon normales.

¿Qué afirmación le parece correcta con respecto a este paciente?","Se trata de una forma de megacolon toxico, probablemente asociado a una enfermedad inflamatoria intestinal.",Ninguna de las respuestas anteriores es correcta.,El episodio de desmielinización previa por el síndrome de Guillain-Barré es una contraindicación para el tratamiento biológico.,"El paciente debe tratarse con fluidoterapia, dieta absoluta, corticoides y mesalazina oral.",4c59ec0a6c077a1382a87eccc835c9f101907f8a3f56fa06fc4611a952e8289f,11cce358e0b735c4a6df4f85c6f74fe229b094c14fee82b89781cfabf625aee4,2672,GLM 5.2;Qwen 3.6 35B,Gemini 3.6 Flash=b;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=b,4,b,1,1,c,0,1,c,0,1,b,1,1
