cell_key,arm,provider,condition,replacement_id,replaces_question_id,candidate_id,source_key,model,run_index,dataset,experiment,prompt_version,temperature,tailscale_prompt_id,input_fields_sha256,system_prompt_sha256,user_prompt_sha256,user_prompt_characters,qa_coverage_sha256,status
openrouter|A|r013|la-rioja|2024|main|51|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r013,b153,c2600,la-rioja|2024|main|51,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,4b74a558be2e42b28471dbc124d53cb48bf1cdbe57e324b2f77a8a517a7a343e,,602d2c6bda30445c19a74ba720acebc9ff574cd3da2b3355f6dfc2dec74c64bb,3116,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r013|la-rioja|2024|main|51|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r013,b153,c2600,la-rioja|2024|main|51,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,4b74a558be2e42b28471dbc124d53cb48bf1cdbe57e324b2f77a8a517a7a343e,,602d2c6bda30445c19a74ba720acebc9ff574cd3da2b3355f6dfc2dec74c64bb,3116,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r013|la-rioja|2024|main|51|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r013,b153,c2600,la-rioja|2024|main|51,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,4b74a558be2e42b28471dbc124d53cb48bf1cdbe57e324b2f77a8a517a7a343e,,602d2c6bda30445c19a74ba720acebc9ff574cd3da2b3355f6dfc2dec74c64bb,3116,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r013|la-rioja|2024|main|51|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r013,b153,c2600,la-rioja|2024|main|51,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,4b74a558be2e42b28471dbc124d53cb48bf1cdbe57e324b2f77a8a517a7a343e,,602d2c6bda30445c19a74ba720acebc9ff574cd3da2b3355f6dfc2dec74c64bb,3116,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r014|castilla-la-mancha|2017|main|55|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r014,b154,c0955,castilla-la-mancha|2017|main|55,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,5b5904213e4f70b40eab2a71604b9df09e4fdd48b2d6db6fbc02b79488f6f46a,,4765228c4669ae706632f91f45717fe97119b2230a5a6de090ed4e3ad05d2f36,3390,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r014|castilla-la-mancha|2017|main|55|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r014,b154,c0955,castilla-la-mancha|2017|main|55,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,5b5904213e4f70b40eab2a71604b9df09e4fdd48b2d6db6fbc02b79488f6f46a,,4765228c4669ae706632f91f45717fe97119b2230a5a6de090ed4e3ad05d2f36,3390,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r014|castilla-la-mancha|2017|main|55|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r014,b154,c0955,castilla-la-mancha|2017|main|55,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,5b5904213e4f70b40eab2a71604b9df09e4fdd48b2d6db6fbc02b79488f6f46a,,4765228c4669ae706632f91f45717fe97119b2230a5a6de090ed4e3ad05d2f36,3390,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r014|castilla-la-mancha|2017|main|55|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r014,b154,c0955,castilla-la-mancha|2017|main|55,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,5b5904213e4f70b40eab2a71604b9df09e4fdd48b2d6db6fbc02b79488f6f46a,,4765228c4669ae706632f91f45717fe97119b2230a5a6de090ed4e3ad05d2f36,3390,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r015|la-rioja|2024|main|98|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r015,b155,c2647,la-rioja|2024|main|98,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,5e6b1c416fec0a72ab34bc77ac97929007fcd35467acef544f0f6a9be0313d26,,e0e195688a969347d780b86b095ea1e2a544edeca73836d4589dbe540e563bda,3195,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r015|la-rioja|2024|main|98|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r015,b155,c2647,la-rioja|2024|main|98,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,5e6b1c416fec0a72ab34bc77ac97929007fcd35467acef544f0f6a9be0313d26,,e0e195688a969347d780b86b095ea1e2a544edeca73836d4589dbe540e563bda,3195,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r015|la-rioja|2024|main|98|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r015,b155,c2647,la-rioja|2024|main|98,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,5e6b1c416fec0a72ab34bc77ac97929007fcd35467acef544f0f6a9be0313d26,,e0e195688a969347d780b86b095ea1e2a544edeca73836d4589dbe540e563bda,3195,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r015|la-rioja|2024|main|98|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r015,b155,c2647,la-rioja|2024|main|98,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,5e6b1c416fec0a72ab34bc77ac97929007fcd35467acef544f0f6a9be0313d26,,e0e195688a969347d780b86b095ea1e2a544edeca73836d4589dbe540e563bda,3195,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r016|galicia|2016|main|92|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r016,b156,c2033,galicia|2016|main|92,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,340877645268b213bd76a4f0c9c36622acd44ebed3c52395220f748c8ce69eed,,66fa1b2daaccffd6460aeab2629be38c811988aec41dad1decfdd9e4f879b2bd,3226,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r016|galicia|2016|main|92|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r016,b156,c2033,galicia|2016|main|92,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,340877645268b213bd76a4f0c9c36622acd44ebed3c52395220f748c8ce69eed,,66fa1b2daaccffd6460aeab2629be38c811988aec41dad1decfdd9e4f879b2bd,3226,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r016|galicia|2016|main|92|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r016,b156,c2033,galicia|2016|main|92,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,340877645268b213bd76a4f0c9c36622acd44ebed3c52395220f748c8ce69eed,,66fa1b2daaccffd6460aeab2629be38c811988aec41dad1decfdd9e4f879b2bd,3226,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r016|galicia|2016|main|92|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r016,b156,c2033,galicia|2016|main|92,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,340877645268b213bd76a4f0c9c36622acd44ebed3c52395220f748c8ce69eed,,66fa1b2daaccffd6460aeab2629be38c811988aec41dad1decfdd9e4f879b2bd,3226,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r017|castilla-la-mancha|2017|main|31|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r017,b157,c0931,castilla-la-mancha|2017|main|31,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,daac89657522c023bb9e3e998ee38be2bc95c69f4a78c30d56db7cb3f8d15ea9,,54dada3ebcb60dee97afc93db5bb675f1123a92a2c5b4cbffb53fb9cc36a0691,3149,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r017|castilla-la-mancha|2017|main|31|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r017,b157,c0931,castilla-la-mancha|2017|main|31,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,daac89657522c023bb9e3e998ee38be2bc95c69f4a78c30d56db7cb3f8d15ea9,,54dada3ebcb60dee97afc93db5bb675f1123a92a2c5b4cbffb53fb9cc36a0691,3149,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r017|castilla-la-mancha|2017|main|31|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r017,b157,c0931,castilla-la-mancha|2017|main|31,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,daac89657522c023bb9e3e998ee38be2bc95c69f4a78c30d56db7cb3f8d15ea9,,54dada3ebcb60dee97afc93db5bb675f1123a92a2c5b4cbffb53fb9cc36a0691,3149,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r017|castilla-la-mancha|2017|main|31|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r017,b157,c0931,castilla-la-mancha|2017|main|31,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,daac89657522c023bb9e3e998ee38be2bc95c69f4a78c30d56db7cb3f8d15ea9,,54dada3ebcb60dee97afc93db5bb675f1123a92a2c5b4cbffb53fb9cc36a0691,3149,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r018|la-rioja|2021|main|4|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r018,b158,c2443,la-rioja|2021|main|4,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,a60acd1a7953ddf3d21ea9cc60fcfd8852432abae84ccd79bcc81d27bed526ad,,7c8dcecc104ced2c8005e9ddf91a69ba2a67f910c4593e26bc846a5f13a9097a,3506,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r018|la-rioja|2021|main|4|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r018,b158,c2443,la-rioja|2021|main|4,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,a60acd1a7953ddf3d21ea9cc60fcfd8852432abae84ccd79bcc81d27bed526ad,,7c8dcecc104ced2c8005e9ddf91a69ba2a67f910c4593e26bc846a5f13a9097a,3506,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r018|la-rioja|2021|main|4|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r018,b158,c2443,la-rioja|2021|main|4,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,a60acd1a7953ddf3d21ea9cc60fcfd8852432abae84ccd79bcc81d27bed526ad,,7c8dcecc104ced2c8005e9ddf91a69ba2a67f910c4593e26bc846a5f13a9097a,3506,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r018|la-rioja|2021|main|4|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r018,b158,c2443,la-rioja|2021|main|4,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,a60acd1a7953ddf3d21ea9cc60fcfd8852432abae84ccd79bcc81d27bed526ad,,7c8dcecc104ced2c8005e9ddf91a69ba2a67f910c4593e26bc846a5f13a9097a,3506,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r019|castilla-la-mancha|2017|main|73|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r019,b159,c0973,castilla-la-mancha|2017|main|73,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,b064a1644e22b83bd53dd50223451b6b7b20a9752e2cc3fb6756a441c4f61a32,,e08adeb13dac8e2440ed6f76b811449e4c61f67e26225c06c9617ed3ef1591df,3412,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r019|castilla-la-mancha|2017|main|73|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r019,b159,c0973,castilla-la-mancha|2017|main|73,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,b064a1644e22b83bd53dd50223451b6b7b20a9752e2cc3fb6756a441c4f61a32,,e08adeb13dac8e2440ed6f76b811449e4c61f67e26225c06c9617ed3ef1591df,3412,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r019|castilla-la-mancha|2017|main|73|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r019,b159,c0973,castilla-la-mancha|2017|main|73,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,b064a1644e22b83bd53dd50223451b6b7b20a9752e2cc3fb6756a441c4f61a32,,e08adeb13dac8e2440ed6f76b811449e4c61f67e26225c06c9617ed3ef1591df,3412,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r019|castilla-la-mancha|2017|main|73|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r019,b159,c0973,castilla-la-mancha|2017|main|73,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,b064a1644e22b83bd53dd50223451b6b7b20a9752e2cc3fb6756a441c4f61a32,,e08adeb13dac8e2440ed6f76b811449e4c61f67e26225c06c9617ed3ef1591df,3412,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r020|navarra|2022|teorico-practica|65|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r020,b160,c2714,navarra|2022|teorico-practica|65,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,23379f07f99746f4b2370bcfa291bf8513a40939c6bffc25fb9f7c0d6d375ce0,,8dda743972676a362db7a93c90f88d6e3ec29723258cebef08d4142704f69ba9,3224,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r020|navarra|2022|teorico-practica|65|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r020,b160,c2714,navarra|2022|teorico-practica|65,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,23379f07f99746f4b2370bcfa291bf8513a40939c6bffc25fb9f7c0d6d375ce0,,8dda743972676a362db7a93c90f88d6e3ec29723258cebef08d4142704f69ba9,3224,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r020|navarra|2022|teorico-practica|65|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r020,b160,c2714,navarra|2022|teorico-practica|65,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,23379f07f99746f4b2370bcfa291bf8513a40939c6bffc25fb9f7c0d6d375ce0,,8dda743972676a362db7a93c90f88d6e3ec29723258cebef08d4142704f69ba9,3224,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r020|navarra|2022|teorico-practica|65|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r020,b160,c2714,navarra|2022|teorico-practica|65,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,23379f07f99746f4b2370bcfa291bf8513a40939c6bffc25fb9f7c0d6d375ce0,,8dda743972676a362db7a93c90f88d6e3ec29723258cebef08d4142704f69ba9,3224,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r021|andalucia|2022|cuestionario-teorico|62|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r021,b161,c0369,andalucia|2022|cuestionario-teorico|62,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,47dc3941d33d8661f153cd85e0ca7c2933a54539ba0f1cc0906c09093629807e,,9976fa10a6fd5f1a4270dc6b0fbb7ba9f4d2d43908e33d8e352710cc944a3c73,3320,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r021|andalucia|2022|cuestionario-teorico|62|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r021,b161,c0369,andalucia|2022|cuestionario-teorico|62,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,47dc3941d33d8661f153cd85e0ca7c2933a54539ba0f1cc0906c09093629807e,,9976fa10a6fd5f1a4270dc6b0fbb7ba9f4d2d43908e33d8e352710cc944a3c73,3320,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r021|andalucia|2022|cuestionario-teorico|62|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r021,b161,c0369,andalucia|2022|cuestionario-teorico|62,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,47dc3941d33d8661f153cd85e0ca7c2933a54539ba0f1cc0906c09093629807e,,9976fa10a6fd5f1a4270dc6b0fbb7ba9f4d2d43908e33d8e352710cc944a3c73,3320,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r021|andalucia|2022|cuestionario-teorico|62|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r021,b161,c0369,andalucia|2022|cuestionario-teorico|62,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,47dc3941d33d8661f153cd85e0ca7c2933a54539ba0f1cc0906c09093629807e,,9976fa10a6fd5f1a4270dc6b0fbb7ba9f4d2d43908e33d8e352710cc944a3c73,3320,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r022|galicia|2019|main|42|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,r022,b163,c2093,galicia|2019|main|42,google/gemini-3.6-flash,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,dc34541b28cb632965da2626f800456cb361e501aca1d4c1d9c5cf74a48670dd,,f7bd0b856d7a0cfd61337d2f82ac68a4e8e4ce31f207d330f2b8ecaaeebc2dff,3177,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r022|galicia|2019|main|42|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,r022,b163,c2093,galicia|2019|main|42,google/gemma-4-26b-a4b-it,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,dc34541b28cb632965da2626f800456cb361e501aca1d4c1d9c5cf74a48670dd,,f7bd0b856d7a0cfd61337d2f82ac68a4e8e4ce31f207d330f2b8ecaaeebc2dff,3177,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r022|galicia|2019|main|42|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,r022,b163,c2093,galicia|2019|main|42,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,dc34541b28cb632965da2626f800456cb361e501aca1d4c1d9c5cf74a48670dd,,f7bd0b856d7a0cfd61337d2f82ac68a4e8e4ce31f207d330f2b8ecaaeebc2dff,3177,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|A|r022|galicia|2019|main|42|z-ai/glm-5.2|1,openrouter_A,openrouter,A,r022,b163,c2093,galicia|2019|main|42,z-ai/glm-5.2,1,aug26_replacement22_A,ab520_replacement22_or_A_20260804,mcq_es_v4,0,,dc34541b28cb632965da2626f800456cb361e501aca1d4c1d9c5cf74a48670dd,,f7bd0b856d7a0cfd61337d2f82ac68a4e8e4ce31f207d330f2b8ecaaeebc2dff,3177,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|B|r001|la-rioja|2021|main|46|google/gemini-3.6-flash|1,openrouter_B,openrouter,B,r001,n169,c2485,la-rioja|2021|main|46,google/gemini-3.6-flash,1,aug26_replacement22_B,ab520_replacement22_or_B_20260804,mcq_es_v4,0,,e6095fffa974fbec4aa32bc522dc7fad132f208e35f8247ce4669da26d11fba9,,42b80a366cb42a4abb34f34c80d59cb5e056a2cd5fff596f610d0d7b0e133e86,3534,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|B|r001|la-rioja|2021|main|46|google/gemma-4-26b-a4b-it|1,openrouter_B,openrouter,B,r001,n169,c2485,la-rioja|2021|main|46,google/gemma-4-26b-a4b-it,1,aug26_replacement22_B,ab520_replacement22_or_B_20260804,mcq_es_v4,0,,e6095fffa974fbec4aa32bc522dc7fad132f208e35f8247ce4669da26d11fba9,,42b80a366cb42a4abb34f34c80d59cb5e056a2cd5fff596f610d0d7b0e133e86,3534,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|B|r001|la-rioja|2021|main|46|qwen/qwen3.6-35b-a3b|1,openrouter_B,openrouter,B,r001,n169,c2485,la-rioja|2021|main|46,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_B,ab520_replacement22_or_B_20260804,mcq_es_v4,0,,e6095fffa974fbec4aa32bc522dc7fad132f208e35f8247ce4669da26d11fba9,,42b80a366cb42a4abb34f34c80d59cb5e056a2cd5fff596f610d0d7b0e133e86,3534,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|B|r001|la-rioja|2021|main|46|z-ai/glm-5.2|1,openrouter_B,openrouter,B,r001,n169,c2485,la-rioja|2021|main|46,z-ai/glm-5.2,1,aug26_replacement22_B,ab520_replacement22_or_B_20260804,mcq_es_v4,0,,e6095fffa974fbec4aa32bc522dc7fad132f208e35f8247ce4669da26d11fba9,,42b80a366cb42a4abb34f34c80d59cb5e056a2cd5fff596f610d0d7b0e133e86,3534,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|B|r002|navarra|2022|teorico-practica|69|google/gemini-3.6-flash|1,openrouter_B,openrouter,B,r002,b320,c2718,navarra|2022|teorico-practica|69,google/gemini-3.6-flash,1,aug26_replacement22_B,ab520_replacement22_or_B_20260804,mcq_es_v4,0,,17e0a1b0164e366724373478be00af3ae99604125768425c3ccb6c97145d1b04,,a4501c90af20f53daf2642106aac7d9797b823acb2fa647093d2d306fa710cf6,3186,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|B|r002|navarra|2022|teorico-practica|69|google/gemma-4-26b-a4b-it|1,openrouter_B,openrouter,B,r002,b320,c2718,navarra|2022|teorico-practica|69,google/gemma-4-26b-a4b-it,1,aug26_replacement22_B,ab520_replacement22_or_B_20260804,mcq_es_v4,0,,17e0a1b0164e366724373478be00af3ae99604125768425c3ccb6c97145d1b04,,a4501c90af20f53daf2642106aac7d9797b823acb2fa647093d2d306fa710cf6,3186,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|B|r002|navarra|2022|teorico-practica|69|qwen/qwen3.6-35b-a3b|1,openrouter_B,openrouter,B,r002,b320,c2718,navarra|2022|teorico-practica|69,qwen/qwen3.6-35b-a3b,1,aug26_replacement22_B,ab520_replacement22_or_B_20260804,mcq_es_v4,0,,17e0a1b0164e366724373478be00af3ae99604125768425c3ccb6c97145d1b04,,a4501c90af20f53daf2642106aac7d9797b823acb2fa647093d2d306fa710cf6,3186,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|B|r002|navarra|2022|teorico-practica|69|z-ai/glm-5.2|1,openrouter_B,openrouter,B,r002,b320,c2718,navarra|2022|teorico-practica|69,z-ai/glm-5.2,1,aug26_replacement22_B,ab520_replacement22_or_B_20260804,mcq_es_v4,0,,17e0a1b0164e366724373478be00af3ae99604125768425c3ccb6c97145d1b04,,a4501c90af20f53daf2642106aac7d9797b823acb2fa647093d2d306fa710cf6,3186,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
openrouter|B|r003|andalucia|2021|cuestionario-teorico|51|google/gemini-3.6-flash|1,openrouter_B,openrouter,B,r003,n031,c0205,andalucia|2021|cuestionario-teorico|51,google/gemini-3.6-flash,1,aug26_replacement22_B,ab520_replacement22_or_B_20260804,mcq_es_v4,0,,c060fa4ebdd7c2a19168dc7f0ca92c2ded59a8d733c90b6082f54bb1a16b785a,,8119b8f5436b2e7b2256f65c17507156f19440288bc9c9d1fa3f0dd71fd4819b,3238,719cee96a210902b15413dc0e1807ebbb6e843bbcb00367277322d8514a2a84f,READY_NOT_RUN
