created_at,arm,model,question_id,run_index,attempt_index,status_code,error_type,latency_ms,upstream,scored
2026-08-05T16:35:27+00:00,openrouter_B,z-ai/glm-5.2,r011,2,1,200,"",774,google-ai-studio,TRUE
2026-08-05T16:35:27+00:00,openrouter_B,z-ai/glm-5.2,n036,2,1,200,"",853,google-ai-studio,TRUE
2026-08-05T16:35:27+00:00,openrouter_B,z-ai/glm-5.2,b432,3,1,200,"",960,google-ai-studio,TRUE
2026-08-05T16:35:27+00:00,openrouter_B,z-ai/glm-5.2,b432,2,1,200,"",1192,google-ai-studio,TRUE
2026-08-05T16:35:27+00:00,openrouter_B,z-ai/glm-5.2,n036,3,1,200,"",1366,google-ai-studio,TRUE
2026-08-05T16:35:27+00:00,openrouter_B,z-ai/glm-5.2,b326,2,1,200,"",817,google-ai-studio,TRUE
2026-08-05T16:35:28+00:00,openrouter_B,z-ai/glm-5.2,r011,3,1,200,"",1037,google-ai-studio,TRUE
2026-08-05T16:35:28+00:00,openrouter_B,z-ai/glm-5.2,b326,3,1,200,"",1021,google-ai-studio,TRUE
2026-08-05T16:35:28+00:00,openrouter_B,z-ai/glm-5.2,b373,2,1,200,"",957,google-ai-studio,TRUE
2026-08-05T16:35:28+00:00,openrouter_B,z-ai/glm-5.2,b261,2,1,200,"",813,google-ai-studio,TRUE
2026-08-05T16:35:29+00:00,openrouter_B,z-ai/glm-5.2,b373,3,1,200,"",1442,google-ai-studio,TRUE
2026-08-05T16:35:29+00:00,openrouter_B,z-ai/glm-5.2,b261,3,1,200,"",1036,google-ai-studio,TRUE
2026-08-05T16:35:29+00:00,openrouter_B,z-ai/glm-5.2,b323,2,1,200,"",1083,google-ai-studio,TRUE
2026-08-05T16:35:29+00:00,openrouter_B,z-ai/glm-5.2,b323,3,1,200,"",1240,google-ai-studio,TRUE
2026-08-05T16:35:29+00:00,openrouter_B,z-ai/glm-5.2,n038,2,1,200,"",942,google-ai-studio,TRUE
2026-08-05T16:35:29+00:00,openrouter_B,z-ai/glm-5.2,n038,3,1,200,"",853,google-ai-studio,TRUE
2026-08-05T16:35:30+00:00,openrouter_B,z-ai/glm-5.2,b217,3,1,200,"",985,google-ai-studio,TRUE
2026-08-05T16:35:30+00:00,openrouter_B,z-ai/glm-5.2,b217,2,1,200,"",1339,google-ai-studio,TRUE
2026-08-05T16:35:30+00:00,openrouter_B,z-ai/glm-5.2,n095,2,1,200,"",972,google-ai-studio,TRUE
2026-08-05T16:35:30+00:00,openrouter_B,z-ai/glm-5.2,n095,3,1,200,"",1038,google-ai-studio,TRUE
2026-08-05T16:35:31+00:00,openrouter_B,z-ai/glm-5.2,b329,2,1,200,"",1336,google-ai-studio,TRUE
2026-08-05T16:35:31+00:00,openrouter_B,z-ai/glm-5.2,b329,3,1,200,"",1039,google-ai-studio,TRUE
2026-08-05T16:35:31+00:00,openrouter_B,z-ai/glm-5.2,b484,2,1,200,"",1009,google-ai-studio,TRUE
2026-08-05T16:35:31+00:00,openrouter_B,z-ai/glm-5.2,n112,2,1,200,"",791,google-ai-studio,TRUE
2026-08-05T16:35:31+00:00,openrouter_B,z-ai/glm-5.2,b484,3,1,200,"",1002,google-ai-studio,TRUE
2026-08-05T16:35:32+00:00,openrouter_B,z-ai/glm-5.2,n112,3,1,200,"",1035,google-ai-studio,TRUE
2026-08-05T16:35:32+00:00,openrouter_B,z-ai/glm-5.2,n044,3,1,200,"",875,google-ai-studio,TRUE
2026-08-05T16:35:32+00:00,openrouter_B,z-ai/glm-5.2,n044,2,1,200,"",912,google-ai-studio,TRUE
2026-08-05T16:35:32+00:00,openrouter_B,z-ai/glm-5.2,n118,2,1,200,"",1247,google-ai-studio,TRUE
2026-08-05T16:35:32+00:00,openrouter_B,z-ai/glm-5.2,n118,3,1,200,"",1146,google-ai-studio,TRUE
2026-08-05T16:35:33+00:00,openrouter_B,z-ai/glm-5.2,b387,2,1,200,"",747,google-ai-studio,TRUE
2026-08-05T16:35:33+00:00,openrouter_B,z-ai/glm-5.2,r010,2,1,200,"",874,google-ai-studio,TRUE
2026-08-05T16:35:33+00:00,openrouter_B,z-ai/glm-5.2,b387,3,1,200,"",909,google-ai-studio,TRUE
2026-08-05T16:35:33+00:00,openrouter_B,z-ai/glm-5.2,r010,3,1,200,"",820,google-ai-studio,TRUE
2026-08-05T16:35:33+00:00,openrouter_B,z-ai/glm-5.2,n117,2,1,200,"",737,google-ai-studio,TRUE
2026-08-05T16:35:34+00:00,openrouter_B,z-ai/glm-5.2,n117,3,1,200,"",1203,google-ai-studio,TRUE
2026-08-05T16:35:34+00:00,openrouter_B,z-ai/glm-5.2,b252,2,1,200,"",920,google-ai-studio,TRUE
2026-08-05T16:35:34+00:00,openrouter_B,z-ai/glm-5.2,b252,3,1,200,"",910,google-ai-studio,TRUE
2026-08-05T16:35:34+00:00,openrouter_B,z-ai/glm-5.2,n163,2,1,200,"",919,google-ai-studio,TRUE
2026-08-05T16:35:34+00:00,openrouter_B,z-ai/glm-5.2,n163,3,1,200,"",953,google-ai-studio,TRUE
2026-08-05T16:35:35+00:00,openrouter_B,z-ai/glm-5.2,b232,2,1,200,"",790,google-ai-studio,TRUE
2026-08-05T16:35:35+00:00,openrouter_B,z-ai/glm-5.2,b232,3,1,200,"",793,google-ai-studio,TRUE
2026-08-05T16:35:35+00:00,openrouter_B,z-ai/glm-5.2,b455,3,1,200,"",1142,google-ai-studio,TRUE
2026-08-05T16:35:35+00:00,openrouter_B,z-ai/glm-5.2,b455,2,1,200,"",1158,google-ai-studio,TRUE
2026-08-05T16:35:35+00:00,openrouter_B,z-ai/glm-5.2,b425,2,1,200,"",1036,google-ai-studio,TRUE
2026-08-05T16:35:36+00:00,openrouter_B,z-ai/glm-5.2,b425,3,1,200,"",898,google-ai-studio,TRUE
2026-08-05T16:35:36+00:00,openrouter_B,z-ai/glm-5.2,b301,2,1,200,"",892,google-ai-studio,TRUE
2026-08-05T16:35:36+00:00,openrouter_B,z-ai/glm-5.2,b470,3,1,200,"",875,google-ai-studio,TRUE
2026-08-05T16:35:36+00:00,openrouter_B,z-ai/glm-5.2,b301,3,1,200,"",1042,google-ai-studio,TRUE
2026-08-05T16:35:36+00:00,openrouter_B,z-ai/glm-5.2,b470,2,1,200,"",1287,google-ai-studio,TRUE
2026-08-05T16:35:37+00:00,openrouter_B,z-ai/glm-5.2,b223,2,1,200,"",1000,google-ai-studio,TRUE
2026-08-05T16:35:37+00:00,openrouter_B,z-ai/glm-5.2,b223,3,1,200,"",1001,google-ai-studio,TRUE
2026-08-05T16:35:37+00:00,openrouter_B,z-ai/glm-5.2,b499,2,1,200,"",1016,google-ai-studio,TRUE
2026-08-05T16:35:37+00:00,openrouter_B,z-ai/glm-5.2,b499,3,1,200,"",1092,google-ai-studio,TRUE
2026-08-05T16:35:37+00:00,openrouter_B,z-ai/glm-5.2,b423,2,1,200,"",913,google-ai-studio,TRUE
2026-08-05T16:35:38+00:00,openrouter_B,z-ai/glm-5.2,b423,3,1,200,"",908,google-ai-studio,TRUE
2026-08-05T16:35:38+00:00,openrouter_B,z-ai/glm-5.2,b485,2,1,200,"",1141,google-ai-studio,TRUE
2026-08-05T16:35:38+00:00,openrouter_B,z-ai/glm-5.2,b485,3,1,200,"",1209,google-ai-studio,TRUE
2026-08-05T16:35:38+00:00,openrouter_B,z-ai/glm-5.2,b444,3,1,200,"",904,google-ai-studio,TRUE
2026-08-05T16:35:38+00:00,openrouter_B,z-ai/glm-5.2,b444,2,1,200,"",971,google-ai-studio,TRUE
2026-08-05T16:35:38+00:00,openrouter_B,z-ai/glm-5.2,b374,2,1,200,"",801,google-ai-studio,TRUE
2026-08-05T16:35:39+00:00,openrouter_B,z-ai/glm-5.2,b374,3,1,200,"",800,google-ai-studio,TRUE
2026-08-05T16:35:39+00:00,openrouter_B,z-ai/glm-5.2,b221,2,1,200,"",821,google-ai-studio,TRUE
2026-08-05T16:35:39+00:00,openrouter_B,z-ai/glm-5.2,b370,2,1,200,"",833,google-ai-studio,TRUE
2026-08-05T16:35:39+00:00,openrouter_B,z-ai/glm-5.2,b370,3,1,200,"",822,google-ai-studio,TRUE
2026-08-05T16:35:39+00:00,openrouter_B,z-ai/glm-5.2,b221,3,1,200,"",755,google-ai-studio,TRUE
2026-08-05T16:35:40+00:00,openrouter_B,z-ai/glm-5.2,n147,2,1,200,"",816,google-ai-studio,TRUE
2026-08-05T16:35:40+00:00,openrouter_B,z-ai/glm-5.2,b479,2,1,200,"",1331,google-ai-studio,TRUE
2026-08-05T16:35:40+00:00,openrouter_B,z-ai/glm-5.2,b435,2,1,200,"",913,google-ai-studio,TRUE
2026-08-05T16:35:40+00:00,openrouter_B,z-ai/glm-5.2,b435,3,1,200,"",930,google-ai-studio,TRUE
2026-08-05T16:35:40+00:00,openrouter_B,z-ai/glm-5.2,b479,3,1,200,"",958,google-ai-studio,TRUE
2026-08-05T16:35:41+00:00,openrouter_B,z-ai/glm-5.2,n104,2,1,200,"",853,google-ai-studio,TRUE
2026-08-05T16:35:41+00:00,openrouter_B,z-ai/glm-5.2,b318,3,1,200,"",838,google-ai-studio,TRUE
2026-08-05T16:35:41+00:00,openrouter_B,z-ai/glm-5.2,n104,3,1,200,"",944,google-ai-studio,TRUE
2026-08-05T16:35:41+00:00,openrouter_B,z-ai/glm-5.2,n147,3,1,200,"",970,google-ai-studio,TRUE
2026-08-05T16:35:41+00:00,openrouter_B,z-ai/glm-5.2,b318,2,1,200,"",997,google-ai-studio,TRUE
2026-08-05T16:35:42+00:00,openrouter_B,z-ai/glm-5.2,n130,3,1,200,"",815,google-ai-studio,TRUE
2026-08-05T16:35:42+00:00,openrouter_B,z-ai/glm-5.2,n130,2,1,200,"",846,google-ai-studio,TRUE
2026-08-05T16:35:42+00:00,openrouter_B,z-ai/glm-5.2,n088,3,1,200,"",735,google-ai-studio,TRUE
2026-08-05T16:35:42+00:00,openrouter_B,z-ai/glm-5.2,b447,2,1,200,"",855,google-ai-studio,TRUE
2026-08-05T16:35:42+00:00,openrouter_B,z-ai/glm-5.2,n088,2,1,200,"",981,google-ai-studio,TRUE
2026-08-05T16:35:42+00:00,openrouter_B,z-ai/glm-5.2,n160,2,1,200,"",737,google-ai-studio,TRUE
2026-08-05T16:35:42+00:00,openrouter_B,z-ai/glm-5.2,n160,3,1,200,"",790,google-ai-studio,TRUE
2026-08-05T16:35:43+00:00,openrouter_B,z-ai/glm-5.2,b447,3,1,200,"",833,google-ai-studio,TRUE
2026-08-05T16:35:43+00:00,openrouter_B,z-ai/glm-5.2,b196,2,1,200,"",689,google-ai-studio,TRUE
2026-08-05T16:35:43+00:00,openrouter_B,z-ai/glm-5.2,b196,3,1,200,"",846,google-ai-studio,TRUE
2026-08-05T16:35:43+00:00,openrouter_B,z-ai/glm-5.2,n096,2,1,200,"",855,google-ai-studio,TRUE
2026-08-05T16:35:43+00:00,openrouter_B,z-ai/glm-5.2,n096,3,1,200,"",823,google-ai-studio,TRUE
2026-08-05T16:35:43+00:00,openrouter_B,z-ai/glm-5.2,b322,2,1,200,"",800,google-ai-studio,TRUE
2026-08-05T16:35:43+00:00,openrouter_B,z-ai/glm-5.2,b322,3,1,200,"",772,google-ai-studio,TRUE
2026-08-05T16:35:44+00:00,openrouter_B,z-ai/glm-5.2,b247,2,1,200,"",747,google-ai-studio,TRUE
2026-08-05T16:35:44+00:00,openrouter_B,z-ai/glm-5.2,b247,3,1,200,"",758,google-ai-studio,TRUE
2026-08-05T16:35:44+00:00,openrouter_B,z-ai/glm-5.2,b325,3,1,200,"",807,google-ai-studio,TRUE
2026-08-05T16:35:44+00:00,openrouter_B,z-ai/glm-5.2,b215,3,1,200,"",1135,google-ai-studio,TRUE
2026-08-05T16:35:45+00:00,openrouter_B,z-ai/glm-5.2,b325,2,1,200,"",1176,google-ai-studio,TRUE
2026-08-05T16:35:45+00:00,openrouter_B,z-ai/glm-5.2,b215,2,1,200,"",1312,google-ai-studio,TRUE
2026-08-05T16:35:45+00:00,openrouter_B,z-ai/glm-5.2,n061,2,1,200,"",779,google-ai-studio,TRUE
2026-08-05T16:35:45+00:00,openrouter_B,z-ai/glm-5.2,n061,3,1,200,"",753,google-ai-studio,TRUE
2026-08-05T16:35:46+00:00,openrouter_B,z-ai/glm-5.2,b224,2,1,200,"",1122,google-ai-studio,TRUE
2026-08-05T16:35:46+00:00,openrouter_B,z-ai/glm-5.2,b224,3,1,200,"",1076,google-ai-studio,TRUE
2026-08-05T16:35:46+00:00,openrouter_B,z-ai/glm-5.2,b364,2,1,200,"",957,google-ai-studio,TRUE
2026-08-05T16:35:46+00:00,openrouter_B,z-ai/glm-5.2,b364,3,1,200,"",1024,google-ai-studio,TRUE
2026-08-05T16:35:46+00:00,openrouter_B,z-ai/glm-5.2,b383,2,1,200,"",997,google-ai-studio,TRUE
2026-08-05T16:35:47+00:00,openrouter_B,z-ai/glm-5.2,n073,2,1,200,"",935,google-ai-studio,TRUE
2026-08-05T16:35:47+00:00,openrouter_B,z-ai/glm-5.2,n073,3,1,200,"",1288,google-ai-studio,TRUE
2026-08-05T16:35:47+00:00,openrouter_B,z-ai/glm-5.2,b383,3,1,200,"",1531,google-ai-studio,TRUE
2026-08-05T16:35:47+00:00,openrouter_B,z-ai/glm-5.2,n032,2,1,200,"",1362,google-ai-studio,TRUE
2026-08-05T16:35:47+00:00,openrouter_B,z-ai/glm-5.2,n141,2,1,200,"",844,google-ai-studio,TRUE
2026-08-05T16:35:48+00:00,openrouter_B,z-ai/glm-5.2,n032,3,1,200,"",1595,google-ai-studio,TRUE
2026-08-05T16:35:48+00:00,openrouter_B,z-ai/glm-5.2,n141,3,1,200,"",919,google-ai-studio,TRUE
2026-08-05T16:35:48+00:00,openrouter_B,z-ai/glm-5.2,n058,2,1,200,"",796,google-ai-studio,TRUE
2026-08-05T16:35:48+00:00,openrouter_B,z-ai/glm-5.2,n058,3,1,200,"",843,google-ai-studio,TRUE
2026-08-05T16:35:48+00:00,openrouter_B,z-ai/glm-5.2,b481,2,1,200,"",895,google-ai-studio,TRUE
2026-08-05T16:35:49+00:00,openrouter_B,z-ai/glm-5.2,b481,3,1,200,"",904,google-ai-studio,TRUE
2026-08-05T16:35:49+00:00,openrouter_B,z-ai/glm-5.2,b353,3,1,200,"",756,google-ai-studio,TRUE
2026-08-05T16:35:49+00:00,openrouter_B,z-ai/glm-5.2,b353,2,1,200,"",1052,google-ai-studio,TRUE
2026-08-05T16:35:49+00:00,openrouter_B,z-ai/glm-5.2,b486,2,1,200,"",777,google-ai-studio,TRUE
2026-08-05T16:35:49+00:00,openrouter_B,z-ai/glm-5.2,b486,3,1,200,"",868,google-ai-studio,TRUE
2026-08-05T16:35:50+00:00,openrouter_B,z-ai/glm-5.2,b296,3,1,200,"",981,google-ai-studio,TRUE
2026-08-05T16:35:50+00:00,openrouter_B,z-ai/glm-5.2,b296,2,1,200,"",1036,google-ai-studio,TRUE
2026-08-05T16:35:50+00:00,openrouter_B,z-ai/glm-5.2,b211,3,1,200,"",1071,google-ai-studio,TRUE
2026-08-05T16:35:50+00:00,openrouter_B,z-ai/glm-5.2,b211,2,1,200,"",1117,google-ai-studio,TRUE
2026-08-05T16:35:51+00:00,openrouter_B,z-ai/glm-5.2,b359,2,1,200,"",1281,google-ai-studio,TRUE
2026-08-05T16:35:51+00:00,openrouter_B,z-ai/glm-5.2,b375,2,1,200,"",790,google-ai-studio,TRUE
2026-08-05T16:35:51+00:00,openrouter_B,z-ai/glm-5.2,b375,3,1,200,"",786,google-ai-studio,TRUE
2026-08-05T16:35:51+00:00,openrouter_B,z-ai/glm-5.2,n180,2,1,200,"",804,google-ai-studio,TRUE
2026-08-05T16:35:51+00:00,openrouter_B,z-ai/glm-5.2,b359,3,1,200,"",1188,google-ai-studio,TRUE
2026-08-05T16:35:51+00:00,openrouter_B,z-ai/glm-5.2,n041,2,1,200,"",748,google-ai-studio,TRUE
2026-08-05T16:35:51+00:00,openrouter_B,z-ai/glm-5.2,n180,3,1,200,"",866,google-ai-studio,TRUE
2026-08-05T16:35:52+00:00,openrouter_B,z-ai/glm-5.2,n041,3,1,200,"",842,google-ai-studio,TRUE
2026-08-05T16:35:52+00:00,openrouter_B,z-ai/glm-5.2,n056,2,1,200,"",1067,google-ai-studio,TRUE
2026-08-05T16:35:52+00:00,openrouter_B,z-ai/glm-5.2,n056,3,1,200,"",1050,google-ai-studio,TRUE
2026-08-05T16:35:52+00:00,openrouter_B,z-ai/glm-5.2,n176,2,1,200,"",779,google-ai-studio,TRUE
2026-08-05T16:35:52+00:00,openrouter_B,z-ai/glm-5.2,n176,3,1,200,"",687,google-ai-studio,TRUE
2026-08-05T16:35:52+00:00,openrouter_B,z-ai/glm-5.2,n067,2,1,200,"",784,google-ai-studio,TRUE
2026-08-05T16:35:53+00:00,openrouter_B,z-ai/glm-5.2,b299,2,1,200,"",676,google-ai-studio,TRUE
2026-08-05T16:35:53+00:00,openrouter_B,z-ai/glm-5.2,n067,3,1,200,"",928,google-ai-studio,TRUE
2026-08-05T16:35:53+00:00,openrouter_B,z-ai/glm-5.2,b299,3,1,200,"",867,google-ai-studio,TRUE
2026-08-05T16:35:53+00:00,openrouter_B,z-ai/glm-5.2,n181,2,1,200,"",1284,google-ai-studio,TRUE
2026-08-05T16:35:53+00:00,openrouter_B,z-ai/glm-5.2,b264,2,1,200,"",789,google-ai-studio,TRUE
2026-08-05T16:35:54+00:00,openrouter_B,z-ai/glm-5.2,n181,3,1,200,"",1088,google-ai-studio,TRUE
2026-08-05T16:35:54+00:00,openrouter_B,z-ai/glm-5.2,b264,3,1,200,"",714,google-ai-studio,TRUE
2026-08-05T16:35:54+00:00,openrouter_B,z-ai/glm-5.2,b459,2,1,200,"",781,google-ai-studio,TRUE
2026-08-05T16:35:54+00:00,openrouter_B,z-ai/glm-5.2,b11,3,1,200,"",839,google-ai-studio,TRUE
2026-08-05T16:35:54+00:00,openrouter_B,z-ai/glm-5.2,b7,2,1,200,"",805,google-ai-studio,TRUE
2026-08-05T16:35:54+00:00,openrouter_B,z-ai/glm-5.2,b459,3,1,200,"",1040,google-ai-studio,TRUE
2026-08-05T16:35:54+00:00,openrouter_B,z-ai/glm-5.2,b11,2,1,200,"",955,google-ai-studio,TRUE
2026-08-05T16:35:55+00:00,openrouter_B,z-ai/glm-5.2,b7,3,1,200,"",787,google-ai-studio,TRUE
2026-08-05T16:35:55+00:00,openrouter_B,z-ai/glm-5.2,b35,2,1,200,"",795,google-ai-studio,TRUE
2026-08-05T16:35:55+00:00,openrouter_B,z-ai/glm-5.2,b35,3,1,200,"",802,google-ai-studio,TRUE
2026-08-05T16:35:55+00:00,openrouter_B,z-ai/glm-5.2,b36,2,1,200,"",818,google-ai-studio,TRUE
2026-08-05T16:35:56+00:00,openrouter_B,z-ai/glm-5.2,b44,2,1,200,"",1033,google-ai-studio,TRUE
2026-08-05T16:35:56+00:00,openrouter_B,z-ai/glm-5.2,b36,3,1,200,"",1537,google-ai-studio,TRUE
2026-08-05T16:35:56+00:00,openrouter_B,z-ai/glm-5.2,b46,2,1,200,"",730,google-ai-studio,TRUE
2026-08-05T16:35:56+00:00,openrouter_B,z-ai/glm-5.2,b46,3,1,200,"",741,google-ai-studio,TRUE
2026-08-05T16:35:56+00:00,openrouter_B,z-ai/glm-5.2,b52,2,1,200,"",778,google-ai-studio,TRUE
2026-08-05T16:35:57+00:00,openrouter_B,z-ai/glm-5.2,b44,3,1,200,"",1351,google-ai-studio,TRUE
2026-08-05T16:35:57+00:00,openrouter_B,z-ai/glm-5.2,b52,3,1,200,"",828,google-ai-studio,TRUE
2026-08-05T16:35:57+00:00,openrouter_B,z-ai/glm-5.2,b61,2,1,200,"",1112,google-ai-studio,TRUE
2026-08-05T16:35:57+00:00,openrouter_B,z-ai/glm-5.2,b61,3,1,200,"",1091,google-ai-studio,TRUE
2026-08-05T16:35:57+00:00,openrouter_B,z-ai/glm-5.2,b69,2,1,200,"",917,google-ai-studio,TRUE
2026-08-05T16:35:58+00:00,openrouter_B,z-ai/glm-5.2,b69,3,1,200,"",988,google-ai-studio,TRUE
2026-08-05T16:35:58+00:00,openrouter_B,z-ai/glm-5.2,b88,2,1,200,"",892,google-ai-studio,TRUE
2026-08-05T16:35:58+00:00,openrouter_B,z-ai/glm-5.2,b88,3,1,200,"",850,google-ai-studio,TRUE
2026-08-05T16:35:58+00:00,openrouter_B,z-ai/glm-5.2,b106,2,1,200,"",955,google-ai-studio,TRUE
2026-08-05T16:35:58+00:00,openrouter_B,z-ai/glm-5.2,b106,3,1,200,"",983,google-ai-studio,TRUE
2026-08-05T16:35:59+00:00,openrouter_B,z-ai/glm-5.2,b110,2,1,200,"",1008,google-ai-studio,TRUE
2026-08-05T16:35:59+00:00,openrouter_B,z-ai/glm-5.2,b110,3,1,200,"",1179,google-ai-studio,TRUE
2026-08-05T16:35:59+00:00,openrouter_B,z-ai/glm-5.2,b115,2,1,200,"",990,google-ai-studio,TRUE
2026-08-05T16:35:59+00:00,openrouter_B,z-ai/glm-5.2,b115,3,1,200,"",895,google-ai-studio,TRUE
2026-08-05T16:35:59+00:00,openrouter_B,z-ai/glm-5.2,b123,2,1,200,"",1036,google-ai-studio,TRUE
2026-08-05T16:35:59+00:00,openrouter_B,z-ai/glm-5.2,b123,3,1,200,"",858,google-ai-studio,TRUE
2026-08-05T16:36:00+00:00,openrouter_B,z-ai/glm-5.2,b134,2,1,200,"",825,google-ai-studio,TRUE
2026-08-05T16:36:00+00:00,openrouter_B,z-ai/glm-5.2,b134,3,1,200,"",803,google-ai-studio,TRUE
2026-08-05T16:36:00+00:00,openrouter_B,z-ai/glm-5.2,n071,2,1,200,"",888,google-ai-studio,TRUE
2026-08-05T16:36:00+00:00,openrouter_B,z-ai/glm-5.2,n071,3,1,200,"",897,google-ai-studio,TRUE
2026-08-05T16:36:01+00:00,openrouter_B,z-ai/glm-5.2,b355,2,1,200,"",1038,google-ai-studio,TRUE
2026-08-05T16:36:01+00:00,openrouter_B,z-ai/glm-5.2,b355,3,1,200,"",824,google-ai-studio,TRUE
2026-08-05T16:36:01+00:00,openrouter_B,z-ai/glm-5.2,n129,3,1,200,"",953,google-ai-studio,TRUE
2026-08-05T16:36:01+00:00,openrouter_B,z-ai/glm-5.2,n129,2,1,200,"",1152,google-ai-studio,TRUE
2026-08-05T16:36:01+00:00,openrouter_B,z-ai/glm-5.2,n109,2,1,200,"",762,google-ai-studio,TRUE
2026-08-05T16:36:01+00:00,openrouter_B,z-ai/glm-5.2,n109,3,1,200,"",755,google-ai-studio,TRUE
2026-08-05T16:36:02+00:00,openrouter_B,z-ai/glm-5.2,n111,3,1,200,"",934,google-ai-studio,TRUE
2026-08-05T16:36:02+00:00,openrouter_B,z-ai/glm-5.2,n111,2,1,200,"",1181,google-ai-studio,TRUE
2026-08-05T16:36:02+00:00,openrouter_B,z-ai/glm-5.2,b478,3,1,200,"",1270,google-ai-studio,TRUE
2026-08-05T16:36:03+00:00,openrouter_B,z-ai/glm-5.2,b478,2,1,200,"",1650,google-ai-studio,TRUE
2026-08-05T16:36:03+00:00,openrouter_B,z-ai/glm-5.2,b166,2,1,200,"",793,google-ai-studio,TRUE
2026-08-05T16:36:03+00:00,openrouter_B,z-ai/glm-5.2,n001,2,1,200,"",1492,google-ai-studio,TRUE
2026-08-05T16:36:03+00:00,openrouter_B,z-ai/glm-5.2,n001,3,1,200,"",1034,google-ai-studio,TRUE
2026-08-05T16:36:03+00:00,openrouter_B,z-ai/glm-5.2,b166,3,1,200,"",824,google-ai-studio,TRUE
2026-08-05T16:36:04+00:00,openrouter_B,z-ai/glm-5.2,b170,3,1,200,"",737,google-ai-studio,TRUE
2026-08-05T16:36:04+00:00,openrouter_B,z-ai/glm-5.2,b168,2,1,200,"",998,google-ai-studio,TRUE
2026-08-05T16:36:04+00:00,openrouter_B,z-ai/glm-5.2,b170,2,1,200,"",818,google-ai-studio,TRUE
2026-08-05T16:36:04+00:00,openrouter_B,z-ai/glm-5.2,b168,3,1,200,"",1010,google-ai-studio,TRUE
2026-08-05T16:36:04+00:00,openrouter_B,z-ai/glm-5.2,b175,2,1,200,"",866,google-ai-studio,TRUE
2026-08-05T16:36:04+00:00,openrouter_B,z-ai/glm-5.2,b181,3,1,200,"",828,google-ai-studio,TRUE
2026-08-05T16:36:05+00:00,openrouter_B,z-ai/glm-5.2,b182,2,1,200,"",860,google-ai-studio,TRUE
2026-08-05T16:36:05+00:00,openrouter_B,z-ai/glm-5.2,b175,3,1,200,"",934,google-ai-studio,TRUE
2026-08-05T16:36:05+00:00,openrouter_B,z-ai/glm-5.2,b181,2,1,200,"",1162,google-ai-studio,TRUE
2026-08-05T16:36:05+00:00,openrouter_B,z-ai/glm-5.2,b182,3,1,200,"",777,google-ai-studio,TRUE
2026-08-05T16:36:05+00:00,openrouter_B,z-ai/glm-5.2,b184,2,1,200,"",821,google-ai-studio,TRUE
2026-08-05T16:36:05+00:00,openrouter_B,z-ai/glm-5.2,b446,2,1,200,"",882,google-ai-studio,TRUE
2026-08-05T16:36:05+00:00,openrouter_B,z-ai/glm-5.2,b184,3,1,200,"",902,google-ai-studio,TRUE
2026-08-05T16:36:06+00:00,openrouter_B,z-ai/glm-5.2,b446,3,1,200,"",1200,google-ai-studio,TRUE
2026-08-05T16:36:06+00:00,openrouter_B,z-ai/glm-5.2,b414,2,1,200,"",1246,google-ai-studio,TRUE
2026-08-05T16:36:06+00:00,openrouter_B,z-ai/glm-5.2,n179,2,1,200,"",856,google-ai-studio,TRUE
2026-08-05T16:36:06+00:00,openrouter_B,z-ai/glm-5.2,n179,3,1,200,"",849,google-ai-studio,TRUE
2026-08-05T16:36:06+00:00,openrouter_B,z-ai/glm-5.2,b414,3,1,200,"",988,google-ai-studio,TRUE
2026-08-05T16:36:07+00:00,openrouter_B,z-ai/glm-5.2,b431,2,1,200,"",847,google-ai-studio,TRUE
2026-08-05T16:36:07+00:00,openrouter_B,z-ai/glm-5.2,b431,3,1,200,"",803,google-ai-studio,TRUE
2026-08-05T16:36:07+00:00,openrouter_B,z-ai/glm-5.2,b354,3,1,200,"",786,google-ai-studio,TRUE
2026-08-05T16:36:07+00:00,openrouter_B,z-ai/glm-5.2,b354,2,1,200,"",793,google-ai-studio,TRUE
2026-08-05T16:36:07+00:00,openrouter_B,z-ai/glm-5.2,b300,2,1,200,"",923,google-ai-studio,TRUE
2026-08-05T16:36:08+00:00,openrouter_B,z-ai/glm-5.2,b381,2,1,200,"",961,google-ai-studio,TRUE
2026-08-05T16:36:08+00:00,openrouter_B,z-ai/glm-5.2,b300,3,1,200,"",1057,google-ai-studio,TRUE
2026-08-05T16:36:08+00:00,openrouter_B,z-ai/glm-5.2,b381,3,1,200,"",934,google-ai-studio,TRUE
2026-08-05T16:36:22+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b379,2,1,200,"",933,google-ai-studio,TRUE
2026-08-05T16:36:22+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n039,2,1,200,"",1274,google-ai-studio,TRUE
2026-08-05T16:36:22+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b432,3,1,200,"",1295,google-ai-studio,TRUE
2026-08-05T16:36:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b379,3,1,200,"",887,google-ai-studio,TRUE
2026-08-05T16:36:23+00:00,openrouter_B,google/gemma-4-26b-a4b-it,b432,2,1,200,"",1830,google-ai-studio,TRUE
2026-08-05T16:36:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n047,2,1,200,"",773,google-ai-studio,TRUE
2026-08-05T16:36:24+00:00,openrouter_B,google/gemma-4-26b-a4b-it,n047,3,1,200,"",809,google-ai-studio,TRUE
