cell_key,arm,provider,condition,question_id,source_key,origin,model,run_index,score_status,status_reason,source_workbook,source_workbook_sha256,source_excel_row,content_sha256,raw_form_sha256,prior_experiment,prior_database
openrouter|A|n098|castilla-y-leon|2019|main|35|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n098,castilla-y-leon|2019|main|35,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,417,c955b48395fa14fb4b9a07a7f24a21ccc97e1a8ec9bcc0d87b7c2af758356e56,c955b48395fa14fb4b9a07a7f24a21ccc97e1a8ec9bcc0d87b7c2af758356e56,,
openrouter|A|n099|castilla-y-leon|2019|main|53|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n099,castilla-y-leon|2019|main|53,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,418,c4b97e946af1f1dcadc992dea407db6c7452ff289cf1a59bb79115327da5a40b,c4b97e946af1f1dcadc992dea407db6c7452ff289cf1a59bb79115327da5a40b,,
openrouter|A|n099|castilla-y-leon|2019|main|53|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n099,castilla-y-leon|2019|main|53,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,418,c4b97e946af1f1dcadc992dea407db6c7452ff289cf1a59bb79115327da5a40b,c4b97e946af1f1dcadc992dea407db6c7452ff289cf1a59bb79115327da5a40b,,
openrouter|A|n099|castilla-y-leon|2019|main|53|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n099,castilla-y-leon|2019|main|53,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,418,c4b97e946af1f1dcadc992dea407db6c7452ff289cf1a59bb79115327da5a40b,c4b97e946af1f1dcadc992dea407db6c7452ff289cf1a59bb79115327da5a40b,,
openrouter|A|n099|castilla-y-leon|2019|main|53|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n099,castilla-y-leon|2019|main|53,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,418,c4b97e946af1f1dcadc992dea407db6c7452ff289cf1a59bb79115327da5a40b,c4b97e946af1f1dcadc992dea407db6c7452ff289cf1a59bb79115327da5a40b,,
openrouter|A|n100|navarra|2022|teorico-practica|80|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n100,navarra|2022|teorico-practica|80,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,419,26cb204b5167ab4b4ef41e203799b2ff34d9b25c073abc110826766e929485ff,26cb204b5167ab4b4ef41e203799b2ff34d9b25c073abc110826766e929485ff,,
openrouter|A|n100|navarra|2022|teorico-practica|80|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n100,navarra|2022|teorico-practica|80,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,419,26cb204b5167ab4b4ef41e203799b2ff34d9b25c073abc110826766e929485ff,26cb204b5167ab4b4ef41e203799b2ff34d9b25c073abc110826766e929485ff,,
openrouter|A|n100|navarra|2022|teorico-practica|80|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n100,navarra|2022|teorico-practica|80,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,419,26cb204b5167ab4b4ef41e203799b2ff34d9b25c073abc110826766e929485ff,26cb204b5167ab4b4ef41e203799b2ff34d9b25c073abc110826766e929485ff,,
openrouter|A|n100|navarra|2022|teorico-practica|80|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n100,navarra|2022|teorico-practica|80,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,419,26cb204b5167ab4b4ef41e203799b2ff34d9b25c073abc110826766e929485ff,26cb204b5167ab4b4ef41e203799b2ff34d9b25c073abc110826766e929485ff,,
openrouter|A|n101|aragon|2017|main|93|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n101,aragon|2017|main|93,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,420,179757b31ee35faa93821efb885a4c0f75e90f9bf7265ad57adf40a3dabfe47a,179757b31ee35faa93821efb885a4c0f75e90f9bf7265ad57adf40a3dabfe47a,,
openrouter|A|n101|aragon|2017|main|93|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n101,aragon|2017|main|93,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,420,179757b31ee35faa93821efb885a4c0f75e90f9bf7265ad57adf40a3dabfe47a,179757b31ee35faa93821efb885a4c0f75e90f9bf7265ad57adf40a3dabfe47a,,
openrouter|A|n101|aragon|2017|main|93|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n101,aragon|2017|main|93,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,420,179757b31ee35faa93821efb885a4c0f75e90f9bf7265ad57adf40a3dabfe47a,179757b31ee35faa93821efb885a4c0f75e90f9bf7265ad57adf40a3dabfe47a,,
openrouter|A|n101|aragon|2017|main|93|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n101,aragon|2017|main|93,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,420,179757b31ee35faa93821efb885a4c0f75e90f9bf7265ad57adf40a3dabfe47a,179757b31ee35faa93821efb885a4c0f75e90f9bf7265ad57adf40a3dabfe47a,,
openrouter|A|n102|comunidad-de-madrid|2021|main|60|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n102,comunidad-de-madrid|2021|main|60,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,421,d0045adc802f44f3eacf2a6c53183c945186bac56ab4c5c7749ba9822e2c80dc,d0045adc802f44f3eacf2a6c53183c945186bac56ab4c5c7749ba9822e2c80dc,,
openrouter|A|n102|comunidad-de-madrid|2021|main|60|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n102,comunidad-de-madrid|2021|main|60,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,421,d0045adc802f44f3eacf2a6c53183c945186bac56ab4c5c7749ba9822e2c80dc,d0045adc802f44f3eacf2a6c53183c945186bac56ab4c5c7749ba9822e2c80dc,,
openrouter|A|n102|comunidad-de-madrid|2021|main|60|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n102,comunidad-de-madrid|2021|main|60,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,421,d0045adc802f44f3eacf2a6c53183c945186bac56ab4c5c7749ba9822e2c80dc,d0045adc802f44f3eacf2a6c53183c945186bac56ab4c5c7749ba9822e2c80dc,,
openrouter|A|n102|comunidad-de-madrid|2021|main|60|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n102,comunidad-de-madrid|2021|main|60,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,421,d0045adc802f44f3eacf2a6c53183c945186bac56ab4c5c7749ba9822e2c80dc,d0045adc802f44f3eacf2a6c53183c945186bac56ab4c5c7749ba9822e2c80dc,,
openrouter|A|n103|castilla-la-mancha|2022|main|42|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n103,castilla-la-mancha|2022|main|42,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,422,2c3f4d3224b45f50b41b327b9322c6161337f3cae015a48ecebf707f9c99ad44,2c3f4d3224b45f50b41b327b9322c6161337f3cae015a48ecebf707f9c99ad44,,
openrouter|A|n103|castilla-la-mancha|2022|main|42|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n103,castilla-la-mancha|2022|main|42,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,422,2c3f4d3224b45f50b41b327b9322c6161337f3cae015a48ecebf707f9c99ad44,2c3f4d3224b45f50b41b327b9322c6161337f3cae015a48ecebf707f9c99ad44,,
openrouter|A|n103|castilla-la-mancha|2022|main|42|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n103,castilla-la-mancha|2022|main|42,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,422,2c3f4d3224b45f50b41b327b9322c6161337f3cae015a48ecebf707f9c99ad44,2c3f4d3224b45f50b41b327b9322c6161337f3cae015a48ecebf707f9c99ad44,,
openrouter|A|n103|castilla-la-mancha|2022|main|42|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n103,castilla-la-mancha|2022|main|42,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,422,2c3f4d3224b45f50b41b327b9322c6161337f3cae015a48ecebf707f9c99ad44,2c3f4d3224b45f50b41b327b9322c6161337f3cae015a48ecebf707f9c99ad44,,
openrouter|A|n104|castilla-la-mancha|2022|main|39|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n104,castilla-la-mancha|2022|main|39,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,423,22ff03d6bd23b3e6c2ee324dddbded267e5404a3822e88953a315557422695d4,22ff03d6bd23b3e6c2ee324dddbded267e5404a3822e88953a315557422695d4,,
openrouter|A|n104|castilla-la-mancha|2022|main|39|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n104,castilla-la-mancha|2022|main|39,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,423,22ff03d6bd23b3e6c2ee324dddbded267e5404a3822e88953a315557422695d4,22ff03d6bd23b3e6c2ee324dddbded267e5404a3822e88953a315557422695d4,,
openrouter|A|n104|castilla-la-mancha|2022|main|39|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n104,castilla-la-mancha|2022|main|39,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,423,22ff03d6bd23b3e6c2ee324dddbded267e5404a3822e88953a315557422695d4,22ff03d6bd23b3e6c2ee324dddbded267e5404a3822e88953a315557422695d4,,
openrouter|A|n104|castilla-la-mancha|2022|main|39|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n104,castilla-la-mancha|2022|main|39,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,423,22ff03d6bd23b3e6c2ee324dddbded267e5404a3822e88953a315557422695d4,22ff03d6bd23b3e6c2ee324dddbded267e5404a3822e88953a315557422695d4,,
openrouter|A|n105|comunitat-valenciana|2022|main-47-80|64|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n105,comunitat-valenciana|2022|main-47-80|64,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,424,ccdbd143693aea4564e17399411dd5bccb6398c0eac54ddd9ceffd32fe78aa33,ccdbd143693aea4564e17399411dd5bccb6398c0eac54ddd9ceffd32fe78aa33,,
openrouter|A|n105|comunitat-valenciana|2022|main-47-80|64|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n105,comunitat-valenciana|2022|main-47-80|64,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,424,ccdbd143693aea4564e17399411dd5bccb6398c0eac54ddd9ceffd32fe78aa33,ccdbd143693aea4564e17399411dd5bccb6398c0eac54ddd9ceffd32fe78aa33,,
openrouter|A|n105|comunitat-valenciana|2022|main-47-80|64|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n105,comunitat-valenciana|2022|main-47-80|64,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,424,ccdbd143693aea4564e17399411dd5bccb6398c0eac54ddd9ceffd32fe78aa33,ccdbd143693aea4564e17399411dd5bccb6398c0eac54ddd9ceffd32fe78aa33,,
openrouter|A|n105|comunitat-valenciana|2022|main-47-80|64|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n105,comunitat-valenciana|2022|main-47-80|64,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,424,ccdbd143693aea4564e17399411dd5bccb6398c0eac54ddd9ceffd32fe78aa33,ccdbd143693aea4564e17399411dd5bccb6398c0eac54ddd9ceffd32fe78aa33,,
openrouter|A|n106|castilla-la-mancha|2022|main|6|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n106,castilla-la-mancha|2022|main|6,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,425,85c9e63dfdd9824bf07b4f7ccb4197ce74abbea5ee8ea52ed8f66ba4da35c8a0,85c9e63dfdd9824bf07b4f7ccb4197ce74abbea5ee8ea52ed8f66ba4da35c8a0,,
openrouter|A|n106|castilla-la-mancha|2022|main|6|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n106,castilla-la-mancha|2022|main|6,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,425,85c9e63dfdd9824bf07b4f7ccb4197ce74abbea5ee8ea52ed8f66ba4da35c8a0,85c9e63dfdd9824bf07b4f7ccb4197ce74abbea5ee8ea52ed8f66ba4da35c8a0,,
openrouter|A|n106|castilla-la-mancha|2022|main|6|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n106,castilla-la-mancha|2022|main|6,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,425,85c9e63dfdd9824bf07b4f7ccb4197ce74abbea5ee8ea52ed8f66ba4da35c8a0,85c9e63dfdd9824bf07b4f7ccb4197ce74abbea5ee8ea52ed8f66ba4da35c8a0,,
openrouter|A|n106|castilla-la-mancha|2022|main|6|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n106,castilla-la-mancha|2022|main|6,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,425,85c9e63dfdd9824bf07b4f7ccb4197ce74abbea5ee8ea52ed8f66ba4da35c8a0,85c9e63dfdd9824bf07b4f7ccb4197ce74abbea5ee8ea52ed8f66ba4da35c8a0,,
openrouter|A|n107|castilla-y-leon|2019|main|45|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n107,castilla-y-leon|2019|main|45,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,426,71c8c9a182bde5bd75d05d707776a427f40d85e8f0eda57daff53c0b27e59e74,71c8c9a182bde5bd75d05d707776a427f40d85e8f0eda57daff53c0b27e59e74,,
openrouter|A|n107|castilla-y-leon|2019|main|45|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n107,castilla-y-leon|2019|main|45,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,426,71c8c9a182bde5bd75d05d707776a427f40d85e8f0eda57daff53c0b27e59e74,71c8c9a182bde5bd75d05d707776a427f40d85e8f0eda57daff53c0b27e59e74,,
openrouter|A|n107|castilla-y-leon|2019|main|45|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n107,castilla-y-leon|2019|main|45,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,426,71c8c9a182bde5bd75d05d707776a427f40d85e8f0eda57daff53c0b27e59e74,71c8c9a182bde5bd75d05d707776a427f40d85e8f0eda57daff53c0b27e59e74,,
openrouter|A|n107|castilla-y-leon|2019|main|45|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n107,castilla-y-leon|2019|main|45,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,426,71c8c9a182bde5bd75d05d707776a427f40d85e8f0eda57daff53c0b27e59e74,71c8c9a182bde5bd75d05d707776a427f40d85e8f0eda57daff53c0b27e59e74,,
openrouter|A|n108|region-de-murcia|2019|main|59|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n108,region-de-murcia|2019|main|59,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,427,769ba04455b85d4a8559af08ff4e209347070950f172f8c764be099f7d485bf6,769ba04455b85d4a8559af08ff4e209347070950f172f8c764be099f7d485bf6,,
openrouter|A|n108|region-de-murcia|2019|main|59|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n108,region-de-murcia|2019|main|59,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,427,769ba04455b85d4a8559af08ff4e209347070950f172f8c764be099f7d485bf6,769ba04455b85d4a8559af08ff4e209347070950f172f8c764be099f7d485bf6,,
openrouter|A|n108|region-de-murcia|2019|main|59|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n108,region-de-murcia|2019|main|59,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,427,769ba04455b85d4a8559af08ff4e209347070950f172f8c764be099f7d485bf6,769ba04455b85d4a8559af08ff4e209347070950f172f8c764be099f7d485bf6,,
openrouter|A|n108|region-de-murcia|2019|main|59|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n108,region-de-murcia|2019|main|59,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,427,769ba04455b85d4a8559af08ff4e209347070950f172f8c764be099f7d485bf6,769ba04455b85d4a8559af08ff4e209347070950f172f8c764be099f7d485bf6,,
openrouter|A|n109|la-rioja|2021|main|79|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n109,la-rioja|2021|main|79,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,428,2f2cfca41824697447f6ac6f0c2664c517f461f2dcb54bc60349518c355ae17b,2f2cfca41824697447f6ac6f0c2664c517f461f2dcb54bc60349518c355ae17b,,
openrouter|A|n109|la-rioja|2021|main|79|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n109,la-rioja|2021|main|79,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,428,2f2cfca41824697447f6ac6f0c2664c517f461f2dcb54bc60349518c355ae17b,2f2cfca41824697447f6ac6f0c2664c517f461f2dcb54bc60349518c355ae17b,,
openrouter|A|n109|la-rioja|2021|main|79|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n109,la-rioja|2021|main|79,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,428,2f2cfca41824697447f6ac6f0c2664c517f461f2dcb54bc60349518c355ae17b,2f2cfca41824697447f6ac6f0c2664c517f461f2dcb54bc60349518c355ae17b,,
openrouter|A|n109|la-rioja|2021|main|79|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n109,la-rioja|2021|main|79,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,428,2f2cfca41824697447f6ac6f0c2664c517f461f2dcb54bc60349518c355ae17b,2f2cfca41824697447f6ac6f0c2664c517f461f2dcb54bc60349518c355ae17b,,
openrouter|A|n110|galicia|2022|main|69|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n110,galicia|2022|main|69,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,429,0cb0577a0394a5820a8e264be03556819c363b9b3934a38ad22c1cb97a7cff0c,0cb0577a0394a5820a8e264be03556819c363b9b3934a38ad22c1cb97a7cff0c,,
openrouter|A|n110|galicia|2022|main|69|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n110,galicia|2022|main|69,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,429,0cb0577a0394a5820a8e264be03556819c363b9b3934a38ad22c1cb97a7cff0c,0cb0577a0394a5820a8e264be03556819c363b9b3934a38ad22c1cb97a7cff0c,,
openrouter|A|n110|galicia|2022|main|69|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n110,galicia|2022|main|69,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,429,0cb0577a0394a5820a8e264be03556819c363b9b3934a38ad22c1cb97a7cff0c,0cb0577a0394a5820a8e264be03556819c363b9b3934a38ad22c1cb97a7cff0c,,
openrouter|A|n110|galicia|2022|main|69|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n110,galicia|2022|main|69,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,429,0cb0577a0394a5820a8e264be03556819c363b9b3934a38ad22c1cb97a7cff0c,0cb0577a0394a5820a8e264be03556819c363b9b3934a38ad22c1cb97a7cff0c,,
openrouter|A|n111|la-rioja|2021|main|8|google/gemini-3.6-flash|1,openrouter_A,openrouter,A,n111,la-rioja|2021|main|8,new182,google/gemini-3.6-flash,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,430,d2bf47c7aaeb9e45106e0074edfbbd02fd9b918d1f2e68aaad0b7a894db2551e,d2bf47c7aaeb9e45106e0074edfbbd02fd9b918d1f2e68aaad0b7a894db2551e,,
openrouter|A|n111|la-rioja|2021|main|8|google/gemma-4-26b-a4b-it|1,openrouter_A,openrouter,A,n111,la-rioja|2021|main|8,new182,google/gemma-4-26b-a4b-it,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,430,d2bf47c7aaeb9e45106e0074edfbbd02fd9b918d1f2e68aaad0b7a894db2551e,d2bf47c7aaeb9e45106e0074edfbbd02fd9b918d1f2e68aaad0b7a894db2551e,,
openrouter|A|n111|la-rioja|2021|main|8|qwen/qwen3.6-35b-a3b|1,openrouter_A,openrouter,A,n111,la-rioja|2021|main|8,new182,qwen/qwen3.6-35b-a3b,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,430,d2bf47c7aaeb9e45106e0074edfbbd02fd9b918d1f2e68aaad0b7a894db2551e,d2bf47c7aaeb9e45106e0074edfbbd02fd9b918d1f2e68aaad0b7a894db2551e,,
openrouter|A|n111|la-rioja|2021|main|8|z-ai/glm-5.2|1,openrouter_A,openrouter,A,n111,la-rioja|2021|main|8,new182,z-ai/glm-5.2,1,august_gapfill_required,new182,data/experiment-4-aug-26/flat-A.xlsx,9376f7e6a55c0584501766e5d5ac16cbf720cefcf5733e9e52903c73eede936a,430,d2bf47c7aaeb9e45106e0074edfbbd02fd9b918d1f2e68aaad0b7a894db2551e,d2bf47c7aaeb9e45106e0074edfbbd02fd9b918d1f2e68aaad0b7a894db2551e,,
